NODC_CODE,BASE_NAME,LENFEST_NAME,WEBSITE_NAME,CRAB_TEAM,ECOPATH_PREY,EBS_CRAB,GOA_MED
6169400000,Pardaliscidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169400100,Pardaliscidae (amphipod) Halice sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169400300,Pardalisca sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169420000,Phoxocephalidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169420100,Harpinia sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169420105,Harpinia gurjanovae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169420200,Phoxocephalidae (amphipod) Harpiniopsis sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169420300,Heterophoxus sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169420900,Paraphoxus sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169421100,Proharpinia sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169421706,Phoxocephalidae Grandifoxus acanthinus,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169429800,Phoxocephalidae (amphipod) Foxiphalus sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169429900,Phoxocephalidae (amphipod) Harpiniinae (subfamily),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169430000,Pleustidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169430405,Pleustidae (amphipod) Pleustes panoplus,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169430500,Pleusymtes sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169430503,Pleusymtes glaber (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169440000,Podoceridae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169440100,Dulichia sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169440106,Podoceridae (amphipod) Dulichia spinosissima,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169440199,Podoceridae (amphipod) Dyopedos sp.,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169470000,Stegocephalidae (Amphipod) ,Gammaridea,Gammaridea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6169470301,Parandania boecki (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169480000,Stenothoidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169480302,Stenothoidae (amphipod) Metopella longimanna,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169480400,Metopelloides sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169480500,Stenothoidae (amphipod) Metopa sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169490201,Stilipedidae (amphipod) Stilipes distincta,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169500000,Synopiidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169500300,Syrrhoe sp. (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169500301,Syrrhoe crenulata (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169500303,Synopiidae (amphipod) Syrrhoe oluta,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169500501,Synopiidae (amphipod) Tiron spiniferum,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169510106,Talitridae (amphipod) Traskorchestia traskiana,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169800000,Gammarid Amphipod Lysianassoidea,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169920000,Alicellidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169925401,Alicellidae (amphipod) Alicella gigantea,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169930000,Valettiopsidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169934700,Valettiopsidae (amphipod) Valettiopsis sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169940000,Atylidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169940105,Atylidae (amphipod) Atylus collingi,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169950000,Uristidae (amphipod),Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169950300,Uristidae (amphipod) Anonyx sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169950302,Uristidae (amphipod) Anonyx nugax,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169950399,Uristidae (amphipod) Anonyx gurjanovai,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169960000,Maeridae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169960800,Maeridae (amphipod) Maera sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169960801,Maeridae (amphipod) Maera danae,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169960802,Maeridae  (amphipod) Maera loveni,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169970000,Pontoporeiidae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169970200,Pontoporeiidae (amphipod) Pontoporeia sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169970201,Pontoporeiidae (amphipod) Pontoporeia femorata,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169970301,Pontoporeiidae (amphipod) Priscillina armata,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169980000,Urothoidae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169980400,Urothoidae (amphipod) Urothoe sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169990000,Melitidae (amphipod) ,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169991000,Melitidae (amphipod) Melita sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169991002,Melitidae (amphipod) Melita formosa,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169991003,Melitidae (amphipod) Melita dentata,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169991100,Melitidae (amphipod) Melitoides sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169991101,Melitidae (amphipod) Melitoides makarovi,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169999800,Melitidae (amphipod) Megamoera sp.,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169999801,Melitidae (amphipod) Megamoera dentata,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169999899,Melitidae (amphipod) Megamoera mikulitschae,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6169999901,Melitidae (amphipod) Quasimelita formosa,Gammaridea,Gammaridea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170000000,Hyperiidea (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170010000,Hyperiidae (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170010100,Hyperia sp. (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170010101,Hyperiidae (amphipod) Hyperia galba,Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170010103,Hyperia medusarum (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170010105,Hyperia anarctica (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170010700,Hyperoche sp. (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170011000,Themisto sp. (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170011001,Parathemisto groacilepes (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170011002,Parathemisto libellula (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170011003,Themisto pacifica (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170011004,Themisto japonica  (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170011005,Themisto abyssorum (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170030000,Phronimidae,Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170030100,Phronima,Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170030101,Phronimidae (amphipod) Phronima sedentaria,Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170040000,Phrosinidae (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170040300,Primno sp. (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170040302,Primno macropa (amphipod),Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170050100,Lycaeopsidae (amphipod) Lycaeopsis sp.,Hyperiidea,Hyperiidea,Amphipoda,Pel Amph,Amphipods,Pred.zoop
6170080100,Lycaea,Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170150100,Scina,Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170160300,Hyperiidea (Amphipod) Mimonecteola sp.,Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170180100,Lanceolidae (amphipod) Lanceola sp.,Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170190100,Vibilia sp.,Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6170210100,Paraphronima,Hyperiidea,Hyperiidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6171000000,Caprellidea (amphipod),Capreillidea,Capreillidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6171010000,Caprellidae (amphipod),Capreillidea,Capreillidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6171010700,Caprellidae (amphipod) Caprella sp.,Capreillidea,Capreillidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6171010722,Caprella striata (amphipod),Capreillidea,Capreillidea,Amphipoda,Benth Amph,Amphipods,Benthic.zoop
6173000000,Eucarida,Eucarida,Misc Crustacea,Other,Misc. Crustacean,Epifauna,Infauna
6174000000,Euphausiacea (euphausiid),General_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174010000,Bentheuphausiidae,General_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020000,Euphausiidae (euphausiid),General_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020001,Calytopsis larvae (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020002,Furcilia larvae (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020100,Euphausia sp. (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020101,Euphausia pacifica (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020126,Euphausia gibboides (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020302,Nematobrachion boopis,Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020400,Nematoscelis sp.,Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020401,Nematoscelis difficilis (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020504,Nyctiphanes simplex (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020701,Stylocheiron longicorne (euphausiid),Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020702,Stylocheiron maximum,Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020801,Tessarabrachion oculatum,Misc_Euphausiid,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020900,Thysanoessa sp. (euphausiid),General_Thysanoessa,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020902,Thysanoessa inermis (euphausiid),Thysanoessa_inermis,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020903,Thysanoessa inspinata (euphausiid),Thysanoessa_inspinata,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020905,Thysanoessa longipes (euphausiid),Thysanoessa_longipes,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020906,Thysanoessa raschi (euphausiid),Thysanoessa_raschi,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6174020907,Thysanoessa spinifera (euphausiid),Thysanoessa_spinifera,Euphausiacea,Euphausiacea,Euphausiid,Euphausiid,Euphausiids
6175000000,Decapoda (shrimp and crab),Misc_Decapoda,Misc Decapoda,Shrimp,Gen. Particulate,Oth.nonfish,OTH
6177010000,Penaeidae,Misc_Decapoda,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177010301,Metapenaeopsis goodei,Misc_Decapoda,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177020000,Sergestidae (sergestid shrimp),Sergestidae_shrimp,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177020300,Sergestes sp. (sergestid shrimp),Sergestidae_shrimp,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177020301,Sergestes similis (Pacific sergestid),Sergestidae_shrimp,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177060100,Bentheogennema sp. (blunt tailed shrimp),Benthesicymidae_shrimp,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177060101,Bentheogennema borealis (Northern blunt-tailed shrimp),Benthesicymidae_shrimp,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6177060102,Bentheogennema bu (Burkenroad's blunt-tailed shrimp),Benthesicymidae_shrimp,Misc Decapoda,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6178000000,Natantia (shrimp),General_Shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6178000099,Unidentified deep water shrimp (re:Troy,General_Shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179000000,Caridea (shrimp),General_Shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179010000,Oplophoridae (shrimp),Oplophoridae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179010100,Hymenodora sp. (shrimp),Oplophoridae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179010102,Hymenodora frontalis (Pacific amber eye),Oplophoridae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179010501,Notostomus japonicus (Oplophoridae),Oplophoridae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179050000,Pasiphaeidae (shrimp),Pasiphaeidae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179050100,Pasiphaea sp. (glass shrimp),Pasiphaeidae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179050101,Pasiphaea pacifica (shrimp),Pasiphaeidae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179050103,Pasiphaea tarda (crimson pasiphaeid shrimp),Pasiphaeidae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179050300,Parapasiphae sp. (grooved-back shrimp),Pasiphaeidae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179050301,Parapasiphae sulcatiformes,Pasiphaeidae_shrimp,Misc Shrimp,Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160000,Hippolytidae (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160200,Spirontocaris sp. (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160201,Spirontocaris prionota (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160202,Spirontocaris lamellicornis (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160206,Spirontocaris ochotensis (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160210,Spirontocaris arcuata (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160212,Spirontocaris sica (dagger bladed shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160214,Spirontocaris holmesi (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160298,Blunt bladed shrimp Spirontocaris truncata,Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160299,Hippolytidae (shrimp) Spirontocaris intermedia,Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160300,Lebbeus sp. (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160301,Lebbeus groenlandicus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160305,Lebbeus polaris (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160306,Lebbeus grandimana (candy stripe shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160398,false candy-stripe Lebbeus acudactylus,Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160399,Cleaner lebbid (shrimp) Lebbeus mundus,Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160400,Eualus sp. (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160401,Eualus barbatus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160402,Eualus biunguis (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160403,Eualus macrophthalmus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160404,Eualus fabricii (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160405,Eualus suckleyi (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160406,Eualus gaimardii (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160407,Eualus townsendi (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160408,Eualus pusiolus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160410,Eualus stoneyi (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160411,Eualus avinus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160412,Eualus macilentus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160500,Heptacarpus sp. (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160501,Heptacarpus decorus (elegant coastal shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160502,Heptacarpus tridens (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160503,Heptacarpus stylus (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160504,Aleutian coastal shrimp (shrimp) Heptacarpus maxil,Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160505,Heptacarpus camtschatica (northern coastal shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160507,Heptacarpus moseri (shrimp),Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179160509,Slenderbeak coastal shrimp Heptacarpus flexus,Hippolytidae_shrimp,Hippolytidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179180000,Pandalidae (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180100,Pandalus sp. (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180101,Pandalus borealis (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180102,Pandalus goniurus (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180103,Pandalus jordani (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180104,Pandalus montagui tridens (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180105,Pandalus platyceros (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180106,Pandalus hypsinotus (humpback shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180107,Pandalus danae (coonstripe shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180108,Pandalus stenolepis (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180200,Pandalopsis sp. (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180201,Pandalopsis ampla (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180202,Pandalopsis aleutica (shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179180204,Pandalopsis dispar (sidestripe shrimp),Pandalidae_shrimp,Pandalidae (shrimp),Shrimp,Pandalidae,Shrimp,Pandalidae
6179220000,Crangonidae (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220100,Crangon sp. (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220102,Crangon alaskensis (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220103,Crangon septemspirosa (Sand shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220104,Crangon alba (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220105,Crangon stylirostris (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220106,Crangon dalli (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220107,Crangon franciscorum,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220109,Crangon communis (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220113,Crangon variabilis,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220116,Crangon resima (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220124,Crangon abyssorum (abyssal crangon),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
