"year","model","race_group","stratum_bin","wgtcpue","numcpue","area","stations","bottom_temp_mean","surface_temp_mean","bio_t_km2","bio_tons","nn","tl","bb","ss91","qq","guild","b_index","bio_tons_q","bio_t_km2_q"
2001,"WGOA","Sleeper shark","Shumagin_shelf",16550.5097830443,170.781962794163,49442.31,111,4.96146788990826,5.90272727272727,0.149103691739138,7372.03094911089,27,4.794117122,0.01765032,"#N/A",0,"Apex predators","poor survey est",0,0
2001,"WGOA","Snails","Chirikof_gully",265.652386663051,5396.15206708081,21121.824,30,5.37586206896552,9.38333333333333,0.00885507955543504,187.035431875897,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",34426.6000650064,1.62990658690303
2001,"WGOA","Snails","Chirikof_shelf",1118.920533286,160298.217952477,38780.307,97,6.30326086956522,9.54895833333333,0.0115352632297526,447.341049375618,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",82339.6467987589,2.12323349577297
2001,"WGOA","Snails","Chirikof_slope",104.722552227805,2095.76561070544,8151.034,13,4.97692307692308,9.7,0.00805558094060041,65.661314136586,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",12085.9228588458,1.48274720223787
2001,"WGOA","Snails","Kodiak_gully",318.176246150775,5732.4703729878,17779.462,40,5.72432432432432,11.6575,0.00795440615376938,141.425061943509,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",26031.3460282141,1.4641245065916
2001,"WGOA","Snails","Kodiak_shelf",1150.96370969249,30327.8262984958,73935.803,158,6.72571428571429,11.1751592356688,0.00728458044109172,538.59130443021,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",99135.5875736527,1.34083331148311
2001,"WGOA","Snails","Kodiak_slope",112.987952834425,2159.37903243116,9773.081,12,4.75,11.2166666666667,0.00941566273620209,92.0200345895847,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",16937.6299293157,1.73309010017575
2001,"WGOA","Snails","Shumagin_gully",171.468392663798,4054.85021967715,6523.558,13,5.09230769230769,7.80769230769231,0.0131898763587537,86.0449234391583,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",15837.8235458056,2.4277891828057
2001,"WGOA","Snails","Shumagin_shelf",1368.45592609118,39825.7678837882,49442.31,111,4.96146788990826,5.90272727272727,0.0123284317665872,609.546145217452,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",112195.861244576,2.269227737227
2001,"WGOA","Snails","Shumagin_slope",193.082006060992,3515.19774501154,9261.873,15,4.95,6.16666666666667,0.0128721337373994,119.220067914809,92,2.905,0.86435898,"0.004695955",184.0645899,"Motile epifauna","n/a",21944.1929085895,2.36930401751238
2001,"WGOA","Sponges","Chirikof_gully",118.336279086154,330.633317635243,21121.824,30,5.37586206896552,9.38333333333333,0.00394454263620514,83.3159353224209,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",66.4490259658369,0.00314598900009
2001,"WGOA","Sponges","Chirikof_shelf",4371.71728023476,18811.1894851485,38780.307,97,6.30326086956522,9.54895833333333,0.0450692503116985,1747.79936334751,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",1393.96581012634,0.0359451979100202
2001,"WGOA","Sponges","Chirikof_slope",433.954941813424,360.836158752044,8151.034,13,4.97692307692308,9.7,0.0333811493702634,272.090883476096,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",217.0073961386,0.0266232966441559
2001,"WGOA","Sponges","Kodiak_gully",1634.78786401579,1306.34438740603,17779.462,40,5.72432432432432,11.6575,0.0408696966003947,726.641217658247,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",579.536207007287,0.0325958235973218
2001,"WGOA","Sponges","Kodiak_shelf",17866.1936692537,26094.8917313048,73935.803,158,6.72571428571429,11.1751592356688,0.113077175121859,8360.45174360624,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",6667.91860221147,0.0901852462765768
2001,"WGOA","Sponges","Kodiak_slope",271.603486289828,89.2617459254812,9773.081,12,4.75,11.2166666666667,0.0226336238574857,221.20023928274,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",176.419317467503,0.018051555846872
2001,"WGOA","Sponges","Shumagin_gully",40.0010608244767,76.018473281092,6523.558,13,5.09230769230769,7.80769230769231,0.0030770046788059,20.0730184884616,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",16.0093326875677,0.0024540799188982
2001,"WGOA","Sponges","Shumagin_shelf",30673.5974751948,6737.02170058388,49442.31,111,4.96146788990826,5.90272727272727,0.276338715992746,13662.8244611153,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",10896.8515311021,0.220395275445303
2001,"WGOA","Sponges","Shumagin_slope",603.746436770826,429.082492139392,9261.873,15,4.95,6.16666666666667,0.0402497624513884,372.788188104928,101,2.525,0.1075014,"0.134788728",0.797554822,"Structural epifauna","n/a",297.319017007728,0.0321013921274594
2001,"WGOA","Squids","Chirikof_gully",1574.39535639881,5753.59552460126,21121.824,30,5.37586206896552,9.38333333333333,0.0524798452132936,1108.47005414243,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Chirikof_shelf",325.874264691165,1462.18395667677,38780.307,97,6.30326086956522,9.54895833333333,0.00335952850197078,130.283546681677,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Chirikof_slope",6597.92766421271,43404.7687165059,8151.034,13,4.97692307692308,9.7,0.507532897247132,4136.91790157988,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Kodiak_gully",1483.09118051752,39709.9266217489,17779.462,40,5.72432432432432,11.6575,0.037077279512938,659.21408216366,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Kodiak_shelf",2085.90865280899,6496.872229334,73935.803,158,6.72571428571429,11.1751592356688,0.0132019534987911,976.097033101778,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Kodiak_slope",745.466198214796,3556.49396422136,9773.081,12,4.75,11.2166666666667,0.0621221831845663,607.125128159604,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Shumagin_gully",8.37354189315448,266.242861145347,6523.558,13,5.09230769230769,7.80769230769231,0.000644118607165729,4.20194509272485,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Shumagin_shelf",62.6532883167508,410.79521428128,49442.31,111,4.96146788990826,5.90272727272727,0.000564444038889647,27.907417148434,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Squids","Shumagin_slope",2429.10893022545,8150.31312670372,9261.873,15,4.95,6.16666666666667,0.161940595348363,1499.87322766093,74,3.67915625,1.265140579,"#N/A",0,"Pelagic foragers","n/a",0,0
2001,"WGOA","Tubes","Chirikof_shelf",225.529467465027,0,38780.307,97,6.30326086956522,9.54895833333333,0.00232504605634049,90.1659998540234,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"WGOA","Tubes","Kodiak_shelf",53.701107127832,0,73935.803,158,6.72571428571429,11.1751592356688,0.000339880424859696,25.1293321359828,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"WGOA","Tubes","Shumagin_shelf",0.206996538189895,0,49442.31,111,4.96146788990826,5.90272727272727,1.86483367738644e-06,0.0922016847757806,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"WGOA","UNID","Shumagin_shelf",0.323680768223935,40.4600960279919,49442.31,111,4.96146788990826,5.90272727272727,2.91604295697239e-06,0.144175899851946,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"WGOA","Urchins dollars cucumbers","Chirikof_gully",717.543411525871,12428.9589240431,21121.824,30,5.37586206896552,9.38333333333333,0.023918113717529,505.194188353634,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",29280.2725808672,1.38625682047475
2001,"WGOA","Urchins dollars cucumbers","Chirikof_shelf",5067.53595817809,167684.692666934,38780.307,97,6.30326086956522,9.54895833333333,0.052242638744104,2025.98556898645,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",117422.985205249,3.02790241462629
2001,"WGOA","Urchins dollars cucumbers","Chirikof_slope",249.564931117044,6791.33649237852,8151.034,13,4.97692307692308,9.7,0.0191973023936188,156.477864518668,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",9069.21463390119,1.1126459089609
2001,"WGOA","Urchins dollars cucumbers","Kodiak_gully",4643.91092706352,147919.993102994,17779.462,40,5.72432432432432,11.6575,0.116097773176588,2064.15594647777,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",119635.281156441,6.72884709089853
2001,"WGOA","Urchins dollars cucumbers","Kodiak_shelf",6472.21102951724,123256.314903057,73935.803,158,6.72571428571429,11.1751592356688,0.0409633609463116,3028.65898514439,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",175536.383204481,2.37417294574431
2001,"WGOA","Urchins dollars cucumbers","Kodiak_slope",438.78725897574,11052.3857613618,9773.081,12,4.75,11.2166666666667,0.036565604914645,357.358618644824,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",20711.9519667122,2.11928581853687
2001,"WGOA","Urchins dollars cucumbers","Shumagin_gully",133.452723337259,1594.66091972513,6523.558,13,5.09230769230769,7.80769230769231,0.0102655941028661,66.9681985345049,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",3881.37304930228,0.594977932180917
2001,"WGOA","Urchins dollars cucumbers","Shumagin_shelf",2237.34569130813,39072.4363275891,49442.31,111,4.96146788990826,5.90272727272727,0.0201562674892624,996.572425647033,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",57759.7940400204,1.16822604040993
2001,"WGOA","Urchins dollars cucumbers","Shumagin_slope",871.3724704362,6996.83623419755,9261.873,15,4.95,6.16666666666667,0.05809149802908,538.036077125089,91,2,1.630926,"0.028139572",57.95845094,"Motile epifauna","n/a",31183.7375800045,3.36689323854954
2001,"WGOA","Urochordata","Chirikof_gully",5.13992712344404,251.788905418981,21121.824,30,5.37586206896552,9.38333333333333,0.000171330904114801,3.61882120247371,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",119.4795060445,0.0056566850497618
2001,"WGOA","Urochordata","Chirikof_shelf",1016.74503832705,20778.0961267515,38780.307,97,6.30326086956522,9.54895833333333,0.0104819076116191,406.491595124225,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",13420.783254913,0.346072125084337
2001,"WGOA","Urochordata","Chirikof_slope",1.92319427182997,80.133094659582,8151.034,13,4.97692307692308,9.7,0.000147938020909998,1.2058478383301,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",39.8124405787233,0.00488434235199158
2001,"WGOA","Urochordata","Kodiak_gully",27.7309493115105,1343.9216490335,17779.462,40,5.72432432432432,11.6575,0.000693273732787763,12.3260339876982,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",406.958058975449,0.0228892223496666
2001,"WGOA","Urochordata","Kodiak_shelf",715.135447529962,21682.425995736,73935.803,158,6.72571428571429,11.1751592356688,0.00452617371854406,334.646288398051,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",11048.7285777184,0.149436783390564
2001,"WGOA","Urochordata","Kodiak_slope",1.41533336719252,74.5617535550667,9773.081,12,4.75,11.2166666666667,0.000117944447266044,1.15268063663127,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",38.0570648247618,0.00389407033715998
2001,"WGOA","Urochordata","Shumagin_gully",5.76920790102816,365.761333898733,6523.558,13,5.09230769230769,7.80769230769231,0.000443785223156012,2.89505864280119,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",95.5836603298612,0.0146520748845739
2001,"WGOA","Urochordata","Shumagin_shelf",577.616613107666,6387.34772943657,49442.31,111,4.96146788990826,5.90272727272727,0.00520375327124023,257.285582400174,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",8494.5767081643,0.171807844499262
2001,"WGOA","Urochordata","Shumagin_slope",1.0537251283067,87.8866540817866,9261.873,15,4.95,6.16666666666667,7.02483418871133e-05,0.650631221019023,99,2.525,0.2448,"0.007414556",33.01613961,"Structural epifauna","n/a",21.4813312277888,0.00231932906311594
2001,"WGOA","W. Pollock","Chirikof_gully",9186.62167358093,49450.4202397586,21121.824,30,5.37586206896552,9.38333333333333,0.306220722452698,6467.94020479873,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",12057.1586399851,0.570838893458498
2001,"WGOA","W. Pollock","Chirikof_shelf",68482.9164959758,364523.040934799,38780.307,97,6.30326086956522,9.54895833333333,0.706009448412122,27379.2631543227,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",51038.8328965453,1.31610182705736
2001,"WGOA","W. Pollock","Chirikof_slope",632.536325258374,803.471667418141,8151.034,13,4.97692307692308,9.7,0.0486566404044903,396.601930262775,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",739.322294067405,0.0907028843294489
2001,"WGOA","W. Pollock","Kodiak_gully",52128.4349328802,49210.8323136397,17779.462,40,5.72432432432432,11.6575,1.303210873322,23170.3882002154,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",43192.8925491249,2.42937005344284
2001,"WGOA","W. Pollock","Kodiak_shelf",194287.738125385,1143110.4497036,73935.803,158,6.72571428571429,11.1751592356688,1.22966922864168,90916.581844013,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",169481.413802367,2.29227798881641
2001,"WGOA","W. Pollock","Kodiak_slope",12318.511045735,12486.936078548,9773.081,12,4.75,11.2166666666667,1.02654258714458,10032.4838541136,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",18701.9739750209,1.91362109605158
2001,"WGOA","W. Pollock","Shumagin_gully",21020.7462471698,88980.2362267378,6523.558,13,5.09230769230769,7.80769230769231,1.61698048055152,10548.4659497457,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",19663.8378428737,3.01428113965933
2001,"WGOA","W. Pollock","Shumagin_shelf",145582.627302048,336926.104476721,49442.31,111,4.96146788990826,5.90272727272727,1.31155520091935,64846.3188259667,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",120882.742967174,2.44492506452821
2001,"WGOA","W. Pollock","Shumagin_slope",8281.8755381812,8939.41018502115,9261.873,15,4.95,6.16666666666667,0.552125035878747,5113.71196242939,31,3.69907121,5.5527,"2.978689479",1.864141946,"Pelagic foragers","good index",9532.68496892661,1.02923943881833
2001,"WGOA","YF. Sole","Chirikof_shelf",1248.22377982116,4073.1309270292,38780.307,97,6.30326086956522,9.54895833333333,0.0128682863899088,499.036096764587,40,3.579409833,0.237893,"0.1776415",1.339174687,"Benthic foragers","good index",668.296508686417,0.0172328833984325
2001,"WGOA","YF. Sole","Kodiak_shelf",16656.0561079687,42991.94749626,73935.803,158,6.72571428571429,11.1751592356688,0.105418076632713,7794.1701465552,40,3.579409833,0.237893,"0.1776415",1.339174687,"Benthic foragers","good index",10437.7553664378,0.141173219778756
2001,"WGOA","YF. Sole","Shumagin_gully",23.7735097723984,41.2734544659694,6523.558,13,5.09230769230769,7.80769230769231,0.00182873152095372,11.9298361433698,40,3.579409833,0.237893,"0.1776415",1.339174687,"Benthic foragers","good index",15.9761345832585,0.00244899096218023
2001,"WGOA","YF. Sole","Shumagin_shelf",143717.122786587,307472.262959914,49442.31,111,4.96146788990826,5.90272727272727,1.29474885393322,64015.3742083107,40,3.579409833,0.237893,"0.1776415",1.339174687,"Benthic foragers","good index",85727.7687186024,1.73389489120962
2001,"WGOA","worm unid.","Chirikof_shelf",1.58404818221985,1640.62133158485,38780.307,97,6.30326086956522,9.54895833333333,1.63303936311325e-05,0.633297678446163,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"WGOA","worm unid.","Kodiak_shelf",0.229421205918944,74.2641845140933,73935.803,158,6.72571428571429,11.1751592356688,1.45203294885408e-06,0.107357222055984,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"WGOA","AK Plaice","Chirikof_shelf",4087.38414645016,4811.05325503849,38780.307,120,6.71680672268908,9.16583333333333,0.0340615345537514,1320.91676688559,45,3.510641174,0.0146662,"0.009427808",1.555631986,"Benthic foragers","good index",2054.86037341092,0.0529872126440599
2003,"WGOA","AK Plaice","Kodiak_shelf",2228.38591038849,1711.64859767184,73935.803,187,6.73791208791209,11.1010928961749,0.0119165021945908,881.056158708337,45,3.510641174,0.0146662,"0.009427808",1.555631986,"Benthic foragers","good index",1370.59914194898,0.0185376919751447
2003,"WGOA","AK Plaice","Shumagin_gully",96.7735734790917,44.1888463374848,6523.558,13,5.55384615384615,7.16923076923077,0.00744412103685321,48.562155342932,45,3.510641174,0.0146662,"0.009427808",1.555631986,"Benthic foragers","good index",75.5448421605659,0.0115803127925843
2003,"WGOA","AK Plaice","Shumagin_shelf",13791.0321941328,10999.0726347492,49442.31,194,5.84507772020725,6.66424870466321,0.0710877948151175,3514.74478846543,45,3.510641174,0.0146662,"0.009427808",1.555631986,"Benthic foragers","good index",5467.64941556363,0.110586447428602
2003,"WGOA","Anemones","Chirikof_gully",271.389663796772,3685.73643436811,21121.824,37,5.31111111111111,9.00555555555556,0.00733485577829115,154.925532814449,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",375.393057013086,0.0177727575522401
2003,"WGOA","Anemones","Chirikof_shelf",13578.6369649577,38782.0870960221,38780.307,120,6.71680672268908,9.16583333333333,0.113155308041314,4388.19758452173,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",10632.8432512412,0.274181513087072
2003,"WGOA","Anemones","Chirikof_slope",378.83550505203,29941.9780919856,8151.034,15,4.29333333333333,9.36666666666667,0.025255700336802,205.860072139085,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",498.810237365976,0.0611959461052396
2003,"WGOA","Anemones","Kodiak_gully",373.890240849315,3380.71614214226,17779.462,44,5.57209302325581,11.5093023255814,0.00849750547384806,151.081075667074,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",366.077726641833,0.0205899214859164
2003,"WGOA","Anemones","Kodiak_shelf",22746.2035485784,47473.251984206,73935.803,187,6.73791208791209,11.1010928961749,0.121637452131435,8993.36269821173,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",21791.4107169964,0.294734213098307
2003,"WGOA","Anemones","Kodiak_slope",325.676118161645,31766.4740517763,9773.081,17,4.32352941176471,10.6588235294118,0.0191574187153909,187.227004856431,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",453.661294117587,0.0464194755080396
2003,"WGOA","Anemones","Shumagin_gully",163.59098802912,834.709284647971,6523.558,13,5.55384615384615,7.16923076923077,0.0125839221560861,82.0919460527129,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",198.913284499011,0.0304915330712183
2003,"WGOA","Anemones","Shumagin_shelf",28335.121358113,86309.7403784998,49442.31,194,5.84507772020725,6.66424870466321,0.146057326588211,7221.41161894558,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",17497.8761366118,0.353904907287134
2003,"WGOA","Anemones","Shumagin_slope",1291.09627325389,71438.6427133815,9261.873,23,4.44347826086956,6.93913043478261,0.0561346205762559,519.911726680469,96,2.525,0.08886787,"0.036675964",2.423054807,"Structural epifauna","n/a",1259.77460854878,0.136017262226418
2003,"WGOA","Arrowtooth","Chirikof_gully",314019.721000561,470380.240622969,21121.824,37,5.31111111111111,9.00555555555556,8.48701948650166,179261.331878458,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",160608.84235026,7.60392863562634
2003,"WGOA","Arrowtooth","Chirikof_shelf",1009435.38652262,1412027.05988595,38780.307,120,6.71680672268908,9.16583333333333,8.41196155435518,326218.451550091,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",292274.78847629,7.53668062700715
2003,"WGOA","Arrowtooth","Chirikof_slope",19812.3968649608,12142.2903756444,8151.034,15,4.29333333333333,9.36666666666667,1.32082645766405,10766.1013645193,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",9645.86762053828,1.18339190101995
2003,"WGOA","Arrowtooth","Kodiak_gully",1083835.15054459,1252273.21179766,17779.462,44,5.57209302325581,11.5093023255814,24.6326170578316,437954.678940269,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",392384.644526502,22.0695454410545
2003,"WGOA","Arrowtooth","Kodiak_shelf",3511193.47491517,3554746.24588703,73935.803,187,6.73791208791209,11.1010928961749,18.7764356947335,1388250.85056799,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",1243800.65497149,16.8227111156348
2003,"WGOA","Arrowtooth","Kodiak_slope",13373.0080907887,9273.5653940754,9773.081,17,4.32352941176471,10.6588235294118,0.786647534752274,7687.97007558429,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",6888.02186686982,0.704795331878435
2003,"WGOA","Arrowtooth","Shumagin_gully",283219.654601246,458742.679464816,6523.558,13,5.55384615384615,7.16923076923077,21.786127277019,142123.064887015,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",127334.884124652,19.5192384469721
2003,"WGOA","Arrowtooth","Shumagin_shelf",756246.127615132,1536345.53558262,49442.31,194,5.84507772020725,6.66424870466321,3.89817591554192,192734.822050757,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",172680.389718086,3.49256314517033
2003,"WGOA","Arrowtooth","Shumagin_slope",17471.9884519419,14766.4528156238,9261.873,23,4.44347826086956,6.93913043478261,0.759651671823562,7035.79730866751,37,4.324494625,5.766471,"6.436166631",0.895948059,"Apex predators","good index",6303.70894221808,0.680608440886426
2003,"WGOA","Atka mackerel","Chirikof_gully",461.377416829596,474.214929667272,21121.824,37,5.31111111111111,9.00555555555556,0.0124696599143134,263.381962049983,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",1194.06769381109,0.0565324137636546
2003,"WGOA","Atka mackerel","Chirikof_shelf",591.486672917026,682.043541711722,38780.307,120,6.71680672268908,9.16583333333333,0.00492905560764189,191.150289684424,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",866.598394963308,0.0223463521050338
2003,"WGOA","Atka mackerel","Kodiak_gully",569.692279613042,443.700007435062,17779.462,44,5.57209302325581,11.5093023255814,0.0129475518093873,230.200505388033,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",1043.63633881151,0.0586989830632395
2003,"WGOA","Atka mackerel","Kodiak_shelf",8383.23116360995,8565.84188644842,73935.803,187,6.73791208791209,11.1010928961749,0.0448301131743847,3314.55041612901,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",15026.8360847607,0.20324167013863
2003,"WGOA","Atka mackerel","Shumagin_gully",481.234511531702,574.079437458083,6523.558,13,5.55384615384615,7.16923076923077,0.0370180393485924,241.489326736825,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",1094.81530630375,0.167824875061086
2003,"WGOA","Atka mackerel","Shumagin_shelf",237229.468874363,284674.170234427,49442.31,194,5.84507772020725,6.66424870466321,1.22283231378537,60459.6543361938,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",274099.712295918,5.54382900588419
2003,"WGOA","Atka mackerel","Shumagin_slope",185.819732505707,220.090308804085,9261.873,23,4.44347826086956,6.93913043478261,0.00807911880459597,74.8277723200796,68,3.526269014,0.4544861,"0.100248454",4.533597079,"Pelagic foragers","good index",339.23897001839,0.0366274694134102
2003,"WGOA","Bairdi","Chirikof_gully",207.256693096352,2186.14959013314,21121.824,37,5.31111111111111,9.00555555555556,0.00560153224584736,118.314578227113,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",6866.93490116934,0.325110885365267
2003,"WGOA","Bairdi","Chirikof_shelf",13824.3178280808,37788.9359786445,38780.307,120,6.71680672268908,9.16583333333333,0.11520264856734,4467.59407865456,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",259297.52835767,6.68631964047293
2003,"WGOA","Bairdi","Chirikof_slope",0.722103284679351,40.1168491488528,8151.034,15,4.29333333333333,9.36666666666667,4.81402189786234e-05,0.392392561662205,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",22.7743209417955,0.00279404072437871
2003,"WGOA","Bairdi","Kodiak_gully",1719.62774351105,8362.37921265225,17779.462,44,5.57209302325581,11.5093023255814,0.0390824487161602,694.864911815919,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",40329.7056545923,2.26833104705825
2003,"WGOA","Bairdi","Kodiak_shelf",4796.25737013576,22693.4004646798,73935.803,187,6.73791208791209,11.1010928961749,0.0256484351344158,1896.33764735645,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",110062.744339389,1.48862580608463
2003,"WGOA","Bairdi","Kodiak_slope",0.982803583301865,37.8001378193025,9773.081,17,4.32352941176471,10.6588235294118,5.7811975488345e-05,0.56500111921761,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",32.7924585701312,0.00335538593920702
2003,"WGOA","Bairdi","Shumagin_gully",123.496807739907,1127.29327115799,6523.558,13,5.55384615384615,7.16923076923077,0.00949975444153129,61.972199085087,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",3596.84379707384,0.551362277621176
2003,"WGOA","Bairdi","Shumagin_shelf",2788.72724416635,9855.12592367992,49442.31,194,5.84507772020725,6.66424870466321,0.0143748827018884,710.727406760405,84,3.411025005,0.664471848,"0.011448588",58.03963471,"Motile epifauna","n/a",41250.3590667595,0.834312941016702
2003,"WGOA","Bathylagidae","Chirikof_slope",14.5566308282572,687.683378922954,8151.034,15,4.29333333333333,9.36666666666667,0.000970442055217147,7.91010618710484,77,3.5225,0.073140497,"#N/A",0,"Pelagic foragers","poor survey est",0,0
2003,"WGOA","Bathylagidae","Kodiak_slope",3.20986523683798,260.490510082382,9773.081,17,4.32352941176471,10.6588235294118,0.00018881560216694,1.84531017404128,77,3.5225,0.073140497,"#N/A",0,"Pelagic foragers","poor survey est",0,0
2003,"WGOA","Bathylagidae","Shumagin_shelf",1.82315025779345,130.225018413818,49442.31,194,5.84507772020725,6.66424870466321,9.39768174120333e-06,0.464643093929915,77,3.5225,0.073140497,"#N/A",0,"Pelagic foragers","poor survey est",0,0
2003,"WGOA","Bathylagidae","Shumagin_slope",82.301054765639,4420.59123872371,9261.873,23,4.44347826086956,6.93913043478261,0.00357830672894083,33.1418224784954,77,3.5225,0.073140497,"#N/A",0,"Pelagic foragers","poor survey est",0,0
2003,"WGOA","Big skate","Chirikof_shelf",37617.7698945765,2011.97834423231,38780.307,120,6.71680672268908,9.16583333333333,0.313481415788137,12156.9055430586,51,4.339791085,0.106,"0.075809129",1.398248487,"Apex predators","good index",16998.3747821836,0.438324915328381
