"year","model","stratum_bin","species_name","lbin","sum_wlcpue_t_km2","sum_cons_bioen_t_km2","sum_cons_vonb_t_km2","area","stations","bottom_temp_mean","surface_temp_mean","mean_wlcpue_t_km2","mean_bioen_t_km2","mean_vonb_t_km2","tot_wlcpue_tons","tot_bioen_tons","tot_vonb_tons"
2003,"EBS","SE_outer","Arrowtooth_flounder","[50,999)",18.4284438393192,0.142520857107194,7.95580569719675,38792,26,4.584,7.7,0.708786301512279,0.00548157142719976,0.305992526815259,27495.2382082643,212.641118803933,11870.0621002175
2003,"EBS","StMatt","Arrowtooth_flounder","[0,20)",0.0029158499168331,3.90980156307055e-05,0.00475881869896277,27537,29,2.44642857142857,8.98965517241379,0.000100546548856314,1.34820743554157e-06,0.000164097196515958,2.76875031585632,0.0371255881525081,4.51874450045993
2003,"EBS","StMatt","Arrowtooth_flounder","[20,30)",0.0190906775514536,0.000189484770656052,0.0187551131728125,27537,29,2.44642857142857,8.98965517241379,0.000658299225912195,6.53395760882937e-06,0.000646728040441809,18.1275857839441,0.179925590674334,17.8089500496461
2003,"EBS","StMatt","Arrowtooth_flounder","[30,50)",7.91257256232234,0.0600243995746103,4.95938445281601,27537,29,2.44642857142857,8.98965517241379,0.272847329735253,0.00206980688188311,0.171013256993656,7513.39691891966,56.9962721064153,4709.19205783429
2003,"EBS","StMatt","Arrowtooth_flounder","[50,999)",5.93097488827816,0.0373419841518753,2.7180271875575,27537,29,2.44642857142857,8.98965517241379,0.204516375457867,0.00128765462592673,0.0937250754330172,5631.7674309833,35.4581454341445,2580.90740219899
2004,"EBS","NW_corner","Arrowtooth_flounder","[0,20)",0,0,0,29522,20,0.389473684210526,10.6263157894737,0,0,0,0,0,0
2004,"EBS","NW_corner","Arrowtooth_flounder","[20,30)",0.00128460868620323,1.23577899211528e-05,0.00178631528379444,29522,20,0.389473684210526,10.6263157894737,6.42304343101615e-05,6.1788949605764e-07,8.93157641897219e-05,1.89621088170459,0.0182413337026137,2.63677999040897
2004,"EBS","NW_corner","Arrowtooth_flounder","[30,50)",0.864092596004866,0.00515868389602411,0.541191059562035,29522,20,0.389473684210526,10.6263157894737,0.0432046298002433,0.000257934194801205,0.0270595529781018,1275.48708096278,7.61473329892119,798.85212301952
2004,"EBS","NW_corner","Arrowtooth_flounder","[50,999)",0.416246288143415,0.00213895865631793,0.202667967515542,29522,20,0.389473684210526,10.6263157894737,0.0208123144071707,0.000106947932815896,0.0101333983757771,614.421145928495,3.15731687259089,299.158186849692
2004,"EBS","NW_inner","Arrowtooth_flounder","[0,20)",0,0,0,41027,31,4.9741935483871,7.20645161290323,0,0,0,0,0,0
2004,"EBS","NW_inner","Arrowtooth_flounder","[20,30)",0.0116747590751232,0.000157807008794066,0.0119410914848034,41027,31,4.9741935483871,7.20645161290323,0.000376605131455587,5.09054867077632e-06,0.000385196499509787,15.4509787282284,0.20884994031594,15.803456785388
2004,"EBS","NW_inner","Arrowtooth_flounder","[30,50)",0.0340289137654923,0.000354411517280232,0.0224036808841027,41027,31,4.9741935483871,7.20645161290323,0.00109770689566104,1.14326295896849e-05,0.000722699383358152,45.0356208082855,0.469046494176003,29.6501876010349
2004,"EBS","NW_middle","Arrowtooth_flounder","[0,20)",0.173319543266078,0.00203002930857808,0.274472823502119,62703,44,1.41190476190476,8.98809523809524,0.0039390805287745,4.61370297404108e-05,0.00623801871595725,246.992166395747,2.89293017581298,391.142487546667
2004,"EBS","NW_middle","Arrowtooth_flounder","[20,30)",0.665358233500064,0.00637119892131669,0.753656520226526,62703,44,1.41190476190476,8.98809523809524,0.0151217780340924,0.00014479997548447,0.0171285572778756,948.180848071693,9.07939286280274,1074.01192699463
2004,"EBS","NW_middle","Arrowtooth_flounder","[30,50)",4.1497053986002,0.0286056905536306,2.71210562087314,62703,44,1.41190476190476,8.98809523809524,0.0943114863318227,0.000650129330764331,0.0616387641107531,5913.61312746428,40.7650594269159,3864.93542603655
2004,"EBS","NW_middle","Arrowtooth_flounder","[50,999)",2.19597104727125,0.0120658626011788,0.980910827211415,62703,44,1.41190476190476,8.98809523809524,0.0499084328925284,0.00027422415002679,0.0222934278911685,3129.40846766021,17.1946768791298,1397.86480905994
2004,"EBS","NW_outer","Arrowtooth_flounder","[0,20)",0.61388258365988,0.00887826725808389,0.985593629073001,88134,59,3.17142857142857,10.2553571428571,0.0104047895535573,0.000150479106069218,0.0167049767639492,917.015722513217,13.2623255343045,1472.2764221139
2004,"EBS","NW_outer","Arrowtooth_flounder","[20,30)",1.82095025680796,0.0211726330828171,2.03296656741474,88134,59,3.17142857142857,10.2553571428571,0.0308635636747111,0.000358858187844358,0.0344570604646567,2720.12932090699,31.6276075274747,3036.83856699205
2004,"EBS","NW_outer","Arrowtooth_flounder","[30,50)",51.6140250072145,0.425813865193294,32.3939941364732,88134,59,3.17142857142857,10.2553571428571,0.874813983173127,0.00721718415581853,0.549050748075817,77100.8555929804,636.079308388911,48390.0386309141
2004,"EBS","NW_outer","Arrowtooth_flounder","[50,999)",44.6996136783346,0.298437246559322,19.6768611975713,88134,59,3.17142857142857,10.2553571428571,0.75762057081923,0.0050582584162597,0.333506121992734,66772.131388582,445.804547258632,29393.2285557076
2004,"EBS","Pribs","Arrowtooth_flounder","[0,20)",1.35601422477128,0.0203828888743657,2.0874844771762,32785,39,3.72820512820513,8.65384615384615,0.034769595506956,0.000522638176265788,0.0535252430045179,1139.92118869555,17.1346926088739,1754.82509190312
2004,"EBS","Pribs","Arrowtooth_flounder","[20,30)",8.36954523951123,0.104218904510888,9.42849616148487,32785,39,3.72820512820513,8.65384615384615,0.214603724090032,0.00267227960284327,0.241756311832945,7035.78309429168,87.6106867792166,7925.98068344311
2004,"EBS","Pribs","Arrowtooth_flounder","[30,50)",23.509122114375,0.219217865616299,16.3259802443016,32785,39,3.72820512820513,8.65384615384615,0.602798002932692,0.00562097091323843,0.418614878059015,19762.7325261483,184.283531390522,13724.2887771648
2004,"EBS","Pribs","Arrowtooth_flounder","[50,999)",5.95367176598777,0.0424414287041656,2.63102894866202,32785,39,3.72820512820513,8.65384615384615,0.152658250409943,0.00108824176164527,0.0674622807349235,5004.90073968998,35.6780061555403,2211.75087389447
2004,"EBS","SE_inner","Arrowtooth_flounder","[0,20)",0.0147170679249603,0.000247954421312596,0.0235066159135905,77871,58,4.54310344827586,6.16896551724138,0.000253742550430349,4.27507622952751e-06,0.000405286481268801,19.7591861445617,0.332904461069537,31.5600635828828
2004,"EBS","SE_inner","Arrowtooth_flounder","[20,30)",0.582490080909582,0.00760820500717322,0.608957788701267,77871,58,4.54310344827586,6.16896551724138,0.0100429324294756,0.000131175948399538,0.0104992722189874,782.053191215691,10.2148022778204,817.588826964764
2004,"EBS","SE_inner","Arrowtooth_flounder","[30,50)",3.08277773442265,0.0330255957054588,2.31475080037611,77871,58,4.54310344827586,6.16896551724138,0.0531513402486663,0.00056940682250791,0.0399094965582088,4138.9480165039,44.3402786755135,3107.79240648428
2004,"EBS","SE_inner","Arrowtooth_flounder","[50,999)",0.403861385106862,0.00323998442029072,0.186241328069889,77871,58,4.54310344827586,6.16896551724138,0.00696312732942866,5.58618003498401e-05,0.00321105738051532,542.225688269939,4.3500142550424,250.048249278109
2004,"EBS","SE_middle","Arrowtooth_flounder","[0,20)",1.05773132698981,0.0155200588012066,1.67054937843488,94526,69,3.38676470588235,7.88550724637681,0.0153294395215915,0.000224928388423284,0.0242108605570273,1449.03060021796,21.2615808440994,2288.55580501356
2004,"EBS","SE_middle","Arrowtooth_flounder","[20,30)",18.3723589363052,0.211043259326929,19.2580330675718,94526,69,3.38676470588235,7.88550724637681,0.266266071540655,0.00305859796125985,0.279101928515534,25169.066678452,289.117030886048,26382.3888948594
2004,"EBS","SE_middle","Arrowtooth_flounder","[30,50)",71.0592175629976,0.641977720645958,49.9095152029253,94526,69,3.38676470588235,7.88550724637681,1.02984373279707,0.00930402493689795,0.723326307288773,97347.0086863755,879.472261185215,68373.1425227785
2004,"EBS","SE_middle","Arrowtooth_flounder","[50,999)",21.0079955221784,0.146624002647426,9.55637320269687,94526,69,3.38676470588235,7.88550724637681,0.304463703219977,0.00212498554561487,0.138498162357926,28779.7360105716,200.866383684791,13091.6772950453
2004,"EBS","SE_outer","Arrowtooth_flounder","[0,20)",1.05815661015286,0.017135660940658,1.71726432771732,38792,26,4.12307692307692,8.07307692307692,0.0406983311597252,0.000659063882333002,0.0660486279891276,1578.76966234806,25.5664061234618,2562.15837695424
2004,"EBS","SE_outer","Arrowtooth_flounder","[20,30)",6.22772112262712,0.0783150056256027,6.60726194451645,38792,26,4.12307692307692,8.07307692307692,0.239527735485658,0.00301211560098472,0.254125459404479,9291.75991495966,116.845988393399,9858.03482121854
2004,"EBS","SE_outer","Arrowtooth_flounder","[30,50)",48.0391044704295,0.461183213776417,32.4781598165089,38792,26,4.12307692307692,8.07307692307692,1.84765786424729,0.0177378159144776,1.24915999294265,71674.3438698808,688.085354954414,48457.4144462313
2004,"EBS","SE_outer","Arrowtooth_flounder","[50,999)",33.9573913567234,0.249225562271281,14.6396558341792,38792,26,4.12307692307692,8.07307692307692,1.30605351372013,0.00958559854889541,0.563063685929971,50664.4279042313,371.844538908751,21842.3665045954
2004,"EBS","StMatt","Arrowtooth_flounder","[0,20)",0.0254854588518785,0.000304027928983867,0.0412914267592728,27537,29,1.45357142857143,9.54285714285714,0.000878808925926844,1.04837216890989e-05,0.00142384230204389,24.1997613932475,0.288690244152715,39.2083454713826
2004,"EBS","StMatt","Arrowtooth_flounder","[20,30)",0.0278462577959981,0.000277520189624833,0.0334369202849205,27537,29,1.45357142857143,9.54285714285714,0.000960215786068902,9.56966171120113e-06,0.00115299725120415,26.4414621009793,0.263519774541345,31.7500853064088
2004,"EBS","StMatt","Arrowtooth_flounder","[30,50)",5.02594688198247,0.0334813778759418,3.0704435064549,27537,29,1.45357142857143,9.54285714285714,0.173308513171809,0.0011545302715842,0.105877362291548,4772.39652721211,31.7923000886141,2915.54492542236
2004,"EBS","StMatt","Arrowtooth_flounder","[50,999)",5.89944416985294,0.0325666989839443,2.63004314877135,27537,29,1.45357142857143,9.54285714285714,0.203429109305274,0.00112298962013601,0.090691143061081,5601.82738293932,30.9237651696853,2497.36200647299
2005,"EBS","NW_corner","Arrowtooth_flounder","[0,20)",0,0,0,29522,20,0.43,7.45,0,0,0,0,0,0
2005,"EBS","NW_corner","Arrowtooth_flounder","[20,30)",0.0125159848255913,9.66351446442632e-05,0.0119464190443021,29522,20,0.43,7.45,0.000625799241279567,4.83175723221316e-06,0.000597320952215106,18.4748452010554,0.142643137009397,17.6341091512944
2005,"EBS","NW_corner","Arrowtooth_flounder","[30,50)",4.2790603874608,0.0258245253254553,2.7102487017998,29522,20,0.43,7.45,0.21395301937304,0.00129122626627277,0.13551243508999,6316.32103793089,38.1195818329046,4000.59810872669
2005,"EBS","NW_corner","Arrowtooth_flounder","[50,999)",0.774367027001934,0.00391975343648825,0.364664322138226,29522,20,0.43,7.45,0.0387183513500967,0.000195987671824413,0.0182332161069113,1143.04316855755,5.78594804760031,538.281005908236
2005,"EBS","NW_inner","Arrowtooth_flounder","[0,20)",0.00181072071944195,2.63968178055754e-05,0.00282095762557941,41027,31,3.39032258064516,4.70967741935484,5.841034578845e-05,8.51510251792753e-07,9.09986330832068e-05,2.39640125666274,0.0349349111003013,3.73340091950472
2005,"EBS","NW_inner","Arrowtooth_flounder","[20,30)",0.0306369346658953,0.000369820539688899,0.0349375220375962,41027,31,3.39032258064516,4.70967741935484,0.000988288215028879,1.19296948286742e-05,0.00112701683992246,40.5465005979898,0.489439589736015,46.2381198914987
2005,"EBS","NW_inner","Arrowtooth_flounder","[30,50)",0.256390594190232,0.00227242387606292,0.174052766851083,41027,31,3.39032258064516,4.70967741935484,0.00827066432871716,7.33039960020297e-05,0.005614605382293,339.320545414279,3.00744304397527,230.350415019335
2005,"EBS","NW_middle","Arrowtooth_flounder","[0,20)",0.095773481405974,0.0011548810003163,0.161817333538658,62703,44,1.33255813953488,8.11136363636364,0.00217667003195395,2.6247295461734e-05,0.00367766667133314,136.483741013609,1.64578416733711,230.600733292602
2005,"EBS","NW_middle","Arrowtooth_flounder","[20,30)",2.03528482423133,0.0185388225442312,2.1501756321213,62703,44,1.33255813953488,8.11136363636364,0.0462564732779848,0.000421336876005255,0.0488676280027568,2900.41964394948,26.4190861361575,3064.14687865686
2005,"EBS","NW_middle","Arrowtooth_flounder","[30,50)",6.81769997597166,0.047481285387408,4.61221355555972,62703,44,1.33255813953488,8.11136363636364,0.154947726726629,0.00107912012244109,0.10482303535363,9715.6873089398,67.6640690374237,6572.71878577867
2005,"EBS","NW_middle","Arrowtooth_flounder","[50,999)",2.36375882680488,0.0129585450361257,1.06642647561494,62703,44,1.33255813953488,8.11136363636364,0.0537217915182927,0.000294512387184675,0.0242369653548851,3368.51749357151,18.4668102136407,1519.73043864736
2005,"EBS","NW_outer","Arrowtooth_flounder","[0,20)",0.270970136912048,0.00411924308497718,0.463076228365411,88134,58,3.2875,8.48245614035088,0.0046718989122767,7.10214324996066e-05,0.00798407290285192,411.753138734594,6.25940293192033,703.668281219951
2005,"EBS","NW_outer","Arrowtooth_flounder","[20,30)",4.88079845421731,0.0560353769439703,5.20806798315587,88134,58,3.2875,8.48245614035088,0.0841516974865053,0.000966127188689144,0.089794275571653,7416.62570627566,85.148653647929,7913.92868323207
2005,"EBS","NW_outer","Arrowtooth_flounder","[30,50)",57.707968270654,0.47912348052891,35.8352575469895,88134,58,3.2875,8.48245614035088,0.994964970183689,0.00826074966429155,0.617849268051543,87690.2426821692,728.052910912672,54453.5273904547
2005,"EBS","NW_outer","Arrowtooth_flounder","[50,999)",68.6054549335852,0.463886052784644,30.166327132753,88134,58,3.2875,8.48245614035088,1.18285267126871,0.00799803539283868,0.520109088495741,104249.537329597,704.898851312444,45839.2944054836
2005,"EBS","Pribs","Arrowtooth_flounder","[0,20)",1.21417845968958,0.0194560255353645,1.92091834174567,32785,39,4.15277777777778,8.40540540540541,0.0311327810176816,0.00049887244962473,0.0492543164550171,1020.68822566469,16.3555332609468,1614.80276497774
2005,"EBS","Pribs","Arrowtooth_flounder","[20,30)",15.7032550933631,0.196148459118623,16.3864631974952,32785,39,4.15277777777778,8.40540540540541,0.402647566496489,0.00502944766970829,0.420165723012697,13200.8004675874,164.890441851386,13775.1332289713
2005,"EBS","Pribs","Arrowtooth_flounder","[30,50)",34.3800553531637,0.344409665166039,24.8508955304149,32785,39,4.15277777777778,8.40540540540541,0.881539880850352,0.00883101705553945,0.637202449497819,28901.2849936788,289.524894165861,20890.682306786
2005,"EBS","Pribs","Arrowtooth_flounder","[50,999)",7.94580061231719,0.0599828066265396,3.57096646357605,32785,39,4.15277777777778,8.40540540540541,0.203738477238902,0.00153802068273179,0.0915632426557961,6679.56597627741,50.4240080833616,3001.90091047027
2005,"EBS","SE_inner","Arrowtooth_flounder","[0,20)",0.0295084890861717,0.00051273359400882,0.0451156850851986,77871,58,5.05660377358491,5.63793103448276,0.000508767053209858,8.84023437946241e-06,0.000777856639399975,39.6181992005048,0.688397891363117,60.5724743667155
2005,"EBS","SE_inner","Arrowtooth_flounder","[20,30)",0.292916485115451,0.00419571341125536,0.324986289361843,77871,58,5.05660377358491,5.63793103448276,0.00505028422612847,7.23398864009545e-05,0.00560321188554903,393.27068297285,5.63317929392872,436.327712739588
2005,"EBS","SE_inner","Arrowtooth_flounder","[30,50)",6.45611797501123,0.0684170151200131,4.32137807225886,77871,58,5.05660377358491,5.63793103448276,0.111312378879504,0.00117960370896574,0.0745065184872217,8668.00625572585,91.8569204208714,5801.89710111844
2005,"EBS","SE_inner","Arrowtooth_flounder","[50,999)",1.1970823591962,0.0100165354820578,0.538900490786117,77871,58,5.05660377358491,5.63793103448276,0.0206393510206242,0.000172698887621687,0.00929138777217444,1607.20690332703,13.4482350779884,723.529657206995
2005,"EBS","SE_middle","Arrowtooth_flounder","[0,20)",2.65933017330176,0.0405794394789762,4.13272321175994,94526,69,3.81090909090909,7.13623188405797,0.0385410170043734,0.000588107818535887,0.0598945393008687,3643.1281733554,55.5914796549233,5661.59122195392
2005,"EBS","SE_middle","Arrowtooth_flounder","[20,30)",15.3700046727625,0.190207523157279,16.8607723893324,94526,69,3.81090909090909,7.13623188405797,0.222753690909602,0.00275663077039535,0.244359020135252,21056.015386921,260.573280202391,23098.2807373048
2005,"EBS","SE_middle","Arrowtooth_flounder","[30,50)",101.800854438993,0.961045278915922,70.9984473606652,94526,69,3.81090909090909,7.13623188405797,1.47537470201439,0.0139281924480568,1.02896300522703,139461.269082612,1316.57631934502,97263.7570320904
2005,"EBS","SE_middle","Arrowtooth_flounder","[50,999)",25.2045250666708,0.181637816059348,11.1630057045626,94526,69,3.81090909090909,7.13623188405797,0.365282971980736,0.00263243211680214,0.161782691370472,34528.7382094511,248.833278272839,15292.6706844852
2005,"EBS","SE_outer","Arrowtooth_flounder","[0,20)",1.24070303226134,0.0199749084165919,1.9367319468863,38792,26,4.264,7.67307692307692,0.0477193473946671,0.000768265708330457,0.0744896902648575,1851.12892413393,29.8025633575551,2889.60406475435
2005,"EBS","SE_outer","Arrowtooth_flounder","[20,30)",6.4584222630306,0.0823702666952056,6.83997835822729,38792,26,4.264,7.67307692307692,0.248400856270408,0.00316808718058483,0.26307609070105,9635.96601644165,122.896437909247,10205.2477104751
2005,"EBS","SE_outer","Arrowtooth_flounder","[30,50)",58.9500308257775,0.576684708677626,40.0817921313754,38792,26,4.264,7.67307692307692,2.26730887791452,0.0221801811029856,1.54160738966828,87953.4459920601,860.413585347018,59802.0338600121
2005,"EBS","SE_outer","Arrowtooth_flounder","[50,999)",28.7037135006607,0.21285674405988,12.2539379223726,38792,26,4.264,7.67307692307692,1.10398898079464,0.00818679784845691,0.471305304706637,42825.9405429857,317.582262137341,18282.8753801799
2005,"EBS","StMatt","Arrowtooth_flounder","[0,20)",0.0109348603384277,0.000126248283896175,0.0165220355036115,27537,28,1.525,7.69642857142857,0.000390530726372418,4.50886728200626e-06,0.000590072696557552,10.7540446121173,0.124160678344607,16.2488318451053
2005,"EBS","StMatt","Arrowtooth_flounder","[20,30)",0.367992840967859,0.00341587009766291,0.386390410410535,27537,28,1.525,7.69642857142857,0.0131426014631378,0.000121995360630818,0.013799657514662,361.907816490426,3.35938624569084,380.001168981247
2005,"EBS","StMatt","Arrowtooth_flounder","[30,50)",7.83065135599084,0.0534032661565355,4.91268134603235,27537,28,1.525,7.69642857142857,0.279666119856816,0.00190725950559055,0.175452905215441,7701.16594249713,52.5202050054471,4831.4466509176
2005,"EBS","StMatt","Arrowtooth_flounder","[50,999)",3.85554777916088,0.0217705333623074,1.76172204991348,27537,28,1.525,7.69642857142857,0.137698134970032,0.000777519048653834,0.0629186446397672,3791.79354266976,21.4105420427806,1732.59071744527
2006,"EBS","NW_corner","Arrowtooth_flounder","[0,20)",0,0,0,29522,20,-0.81,7.08,0,0,0,0,0,0
2006,"EBS","NW_corner","Arrowtooth_flounder","[30,50)",0.164403419504035,0.000831544518607833,0.0989664300876413,29522,20,-0.81,7.08,0.00822017097520174,4.15772259303917e-05,0.00494832150438207,242.675887529906,1.22744286391702,146.084347452367
2006,"EBS","NW_corner","Arrowtooth_flounder","[50,999)",0.0469521117400209,0.000214257566847802,0.0237639747982039,29522,20,-0.81,7.08,0.00234760558700105,1.07128783423901e-05,0.00118819873991019,69.3060121394449,0.31626559442404,35.0780031996288
2006,"EBS","NW_inner","Arrowtooth_flounder","[0,20)",0,0,0,41027,31,1.93548387096774,2.94838709677419,0,0,0,0,0,0
2006,"EBS","NW_middle","Arrowtooth_flounder","[0,20)",0.0260758668071211,0.000260318857023748,0.0474777133974407,62703,44,-0.635714285714286,4.95714285714286,0.00059263333652548,5.91633765963063e-06,0.00107903894085092,37.1598881001571,0.370972120271819,67.6589787081756
2006,"EBS","NW_middle","Arrowtooth_flounder","[20,30)",0.565738579416626,0.00407645197841003,0.595832003627515,62703,44,-0.635714285714286,4.95714285714286,0.0128576949867415,9.26466358729553e-05,0.0135416364460799,806.216048753652,5.80922200914191,849.101230078548
2006,"EBS","NW_middle","Arrowtooth_flounder","[30,50)",5.80594968530741,0.0332749156998742,4.16934454786039,62703,44,-0.635714285714286,4.95714285714286,0.131953401938805,0.000756248084088051,0.0947578306331907,8273.87416176888,47.419023616573,5941.60025419296
2006,"EBS","NW_middle","Arrowtooth_flounder","[50,999)",2.57887468239676,0.0113582810222939,1.18926662334696,62703,44,-0.635714285714286,4.95714285714286,0.05861078823629,0.000258142750506679,0.0270287868942491,3675.07225478009,16.1863248850203,1694.7860246301
2006,"EBS","NW_outer","Arrowtooth_flounder","[0,20)",0.169986204587102,0.0023362013579578,0.288168049833057,88134,60,2.44915254237288,8.12203389830509,0.00283310340978503,3.89366892992967e-05,0.00480280083055095,249.692735917994,3.43164617470422,423.290048399777
2006,"EBS","NW_outer","Arrowtooth_flounder","[20,30)",4.44470858636855,0.0453363559478614,4.56815952667804,88134,60,2.44915254237288,8.12203389830509,0.0740784764394758,0.000755605932464357,0.0761359921113006,6528.83244251676,66.5945732518137,6710.16952873736
2006,"EBS","NW_outer","Arrowtooth_flounder","[30,50)",54.562975352122,0.427762733367984,36.1898382380634,88134,60,2.44915254237288,8.12203389830509,0.909382922535367,0.0071293788894664,0.60316397063439,80147.5544947321,628.340679044231,53159.2533878913
2006,"EBS","NW_outer","Arrowtooth_flounder","[50,999)",54.9414851176765,0.342621125836157,24.7746299118069,88134,60,2.44915254237288,8.12203389830509,0.915691418627942,0.00571035209726928,0.412910498530116,80703.5474893551,503.27617174073,36391.4538774532
2006,"EBS","Pribs","Arrowtooth_flounder","[0,20)",0.419180128906884,0.00511675462791691,0.65737124010014,32785,39,1.81794871794872,6.08974358974359,0.0107482084335098,0.000131198836613254,0.0168556728230805,352.38001349262,4.30135385836553,552.613233504694
2006,"EBS","Pribs","Arrowtooth_flounder","[20,30)",8.57624083227533,0.0825031613056527,9.03687784082592,32785,39,1.81794871794872,6.08974358974359,0.219903611083983,0.00211546567450391,0.231714816431434,7209.53988938838,69.3555421386109,7596.77025670456
2006,"EBS","Pribs","Arrowtooth_flounder","[30,50)",37.4077553333324,0.286044695274943,26.8533283276497,32785,39,1.81794871794872,6.08974358974359,0.95917321367519,0.00733447936602418,0.688546880196147,31446.4938103411,240.460906015103,22574.0094672307
2006,"EBS","Pribs","Arrowtooth_flounder","[50,999)",4.55943368497063,0.0265096089169053,2.06687318483709,32785,39,1.81794871794872,6.08974358974359,0.116908556024888,0.00067973356197193,0.052996748329156,3832.84700927595,22.2850648292497,1737.49839397138
2006,"EBS","SE_inner","Arrowtooth_flounder","[0,20)",0.0216661170385895,0.000285938563294025,0.0340102639846949,77871,58,2.49122807017544,3.22982456140351,0.000373553742044646,4.92997522920733e-06,0.000586383861805084,29.0890034467586,0.383902101073604,45.6622977026237
2006,"EBS","SE_inner","Arrowtooth_flounder","[20,30)",0.0558030210228362,0.000603625542985322,0.0628661470662609,77871,58,2.49122807017544,3.22982456140351,0.000962121052117866,1.04073369480228e-05,0.00108389908734933,74.9213284494703,0.810429735479483,84.4043058309794
2006,"EBS","SE_inner","Arrowtooth_flounder","[30,50)",1.21364273827432,0.00951164379869228,0.796734840347999,77871,58,2.49122807017544,3.22982456140351,0.0209248747978331,0.000163993858598143,0.0137368075922069,1629.44092538206,12.770365762896,1069.69894401274
2006,"EBS","SE_inner","Arrowtooth_flounder","[50,999)",0.563704146353978,0.00351665442002847,0.252076078936086,77871,58,2.49122807017544,3.22982456140351,0.00971903700610307,6.06319727591116e-05,0.00434613929200149,756.831130702252,4.72147235072478,338.438212807448
2006,"EBS","SE_middle","Arrowtooth_flounder","[0,20)",0.789622619020879,0.0101970169645319,1.25986956168962,94526,69,2.21911764705882,5.66323529411765,0.0114438060727664,0.000147782854558434,0.018258979154922,1081.73721283431,13.9693221099905,1725.94826359816
2006,"EBS","SE_middle","Arrowtooth_flounder","[20,30)",14.589810945669,0.146050513636135,15.2014990526591,94526,69,2.21911764705882,5.66323529411765,0.211446535444478,0.00211667411066862,0.220311580473321,19987.1952094248,200.080736985062,20825.1724558211
2006,"EBS","SE_middle","Arrowtooth_flounder","[30,50)",82.3002970420037,0.634682617421087,55.4935182410488,94526,69,2.21911764705882,5.66323529411765,1.19275792814498,0.00919829880320415,0.804253887551432,112746.635915832,869.478392671676,76022.9029746867
2006,"EBS","SE_middle","Arrowtooth_flounder","[50,999)",27.0086846782027,0.159609718476687,11.6537982173728,94526,69,2.21911764705882,5.66323529411765,0.391430212727576,0.00231318432574908,0.168895626338736,37000.3322882868,218.656061575758,15965.0279752954
2006,"EBS","SE_outer","Arrowtooth_flounder","[0,20)",0.394130689254834,0.00618752516316506,0.635799851408475,38792,26,3.87692307692308,7.21923076923077,0.0151588726636475,0.00023798173704481,0.0244538404387875,588.042988368213,9.23178754344227,948.613378301445
2006,"EBS","SE_outer","Arrowtooth_flounder","[20,30)",14.7757236824381,0.175209419144424,14.8734330128197,38792,26,3.87692307692308,7.21923076923077,0.568297064709156,0.00673882381324707,0.57205511587768,22045.3797341976,261.41245336348,22191.162055127
2006,"EBS","SE_outer","Arrowtooth_flounder","[30,50)",75.0703309385127,0.704643293419622,51.2381044827355,38792,26,3.87692307692308,7.21923076923077,2.88732042071203,0.0271016651315239,1.97069632625906,112004.933760261,1051.32779378208,76447.2518882414
2006,"EBS","SE_outer","Arrowtooth_flounder","[50,999)",24.4995398829648,0.176216099765841,10.7020933256844,38792,26,3.87692307692308,7.21923076923077,0.942289995498644,0.00677754229868619,0.411618974064784,36553.3135053834,262.914420850635,15967.5232419211
2006,"EBS","StMatt","Arrowtooth_flounder","[0,20)",0,0,0,27537,29,-0.117241379310345,6.16896551724138,0,0,0,0,0,0
2006,"EBS","StMatt","Arrowtooth_flounder","[20,30)",0.0397297915296459,0.000297189597738767,0.0401280546602524,27537,29,-0.117241379310345,6.16896551724138,0.0013699928113671,1.02479171634058e-05,0.00138372602276732,37.7254920466158,0.282196894928704,38.1036634889438
2006,"EBS","StMatt","Arrowtooth_flounder","[30,50)",0.676820496547027,0.00404893950557651,0.471149567383854,27537,29,-0.117241379310345,6.16896551724138,0.0233386378119665,0.000139618603640569,0.0162465368063398,642.67606942812,3.84467748845036,447.380884036179
2006,"EBS","StMatt","Arrowtooth_flounder","[50,999)",0.822206649653519,0.00383731329137053,0.37727182147518,27537,29,-0.117241379310345,6.16896551724138,0.0283519534363282,0.000132321147978294,0.0130093731543166,780.72774177617,3.64372745187828,358.239108550415
2007,"EBS","NW_corner","Arrowtooth_flounder","[0,20)",0,0,0,29522,20,-0.59,9.17,0,0,0,0,0,0
2007,"EBS","NW_inner","Arrowtooth_flounder","[0,20)",0,0,0,41027,31,2.81612903225806,4.13548387096774,0,0,0,0,0,0
2007,"EBS","NW_middle","Arrowtooth_flounder","[0,20)",0.0447277806180168,0.000431751504466354,0.076420171695138,62703,44,-0.611363636363636,7.35909090909091,0.00101654046859129,9.81253419241714e-06,0.00173682208398041,63.7401370020797,0.615275331467132,108.903955131824
2007,"EBS","NW_middle","Arrowtooth_flounder","[20,30)",0.118336582248315,0.000869059181848891,0.128231303672875,62703,44,-0.611363636363636,7.35909090909091,0.00268946777837078,1.97513450420203e-05,0.00291434781074716,168.637698107183,1.2384685881698,182.738350777279
2007,"EBS","NW_middle","Arrowtooth_flounder","[30,50)",3.91956142235233,0.0223355771952386,2.77308511647375,62703,44,-0.611363636363636,7.35909090909091,0.0890809414170984,0.000507626754437241,0.0630246617380399,5585.64226967632,31.8297203834783,3951.83536496031
