"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_sci_t_km2","strat_preycons_sci_vonb_rel","area","cons_tons_day","cons_rel_vonb","jcat"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_demersals",1.6538427086689e-05,0.00042271164997055,234769.252,3.88271415639852,99.2396978752719,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_forage_fish",0.00230698402214793,0.0589650404688562,234769.252,541.60891325562,13843.1784450231,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_demersals",2.58851872213306e-05,0.000661608878690278,234769.252,6.07704604183174,155.325421566675,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Snow_crab",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Squid",4.73205006813192e-07,1.2094818216741e-05,234769.252,0.111093985492188,2.83949142582027,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Tanner_crab",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Thornyheads",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Walleye_pollock",0.000123120790238941,0.00314688888579186,234769.252,28.9049758300451,738.79274984447,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","amphipods",9.3632259689424e-06,0.000239318084944384,234769.252,2.19819755703558,56.1845277924655,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[40,55)","copepods",0.000208197651750288,0.00532139921348333,234769.252,48.8784069695717,1249.30091294287,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Benthic_detritus",1.50093436166487e-06,4.13100813304555e-05,234769.252,0.352373237389158,9.6983368940102,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Euphausiids",0.00530493436452677,0.146007230994596,234769.252,1245.43547266904,34278.0084071926,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Flathead_sole",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_carnivores",2.48151308247891e-06,6.82984611972541e-05,234769.252,0.582582970201789,16.0343786480304,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_omnivores",0.000426854430706927,0.0117482760733182,234769.252,100.212295409951,2758.1339860224,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Infauna",5.60762736716142e-05,0.00154338223259393,234769.252,13.1649848248322,362.338692296166,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","King_crab",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Large_sculpins",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","MISC_NA",3.05328489309398e-05,0.000840352852731386,234769.252,7.16817410494573,197.289010651814,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Macroalgae",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Microzooplankton",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Motile_epifauna",8.86189907422713e-05,0.00243905250521776,234769.252,20.805014169558,572.614532238699,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Mysids",1.55035708429491e-05,0.000426703384766474,234769.252,3.63976173012817,100.176834467493,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Octopus",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_cod",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_halibut",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_herring",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pandalid_shrimp",0.000257910853160486,0.00709845719585556,234769.252,60.5495380791692,1666.49948622503,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Polychaete",3.10316634805068e-05,0.000854081680678646,234769.252,7.2852804236343,200.512117319829,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rex_sole",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rock_sole",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shallow-water_flatfish",3.30370538373976e-05,0.000909275858957422,234769.252,7.75608441768956,213.470013269091,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_demersals",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_forage_fish",0.000300538529904919,0.00827169490578951,234769.252,70.5572058629574,1941.93962580441,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_demersals",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Snow_crab",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Squid",9.20983166510098e-05,0.00253481367901467,234769.252,21.6218529106167,595.096311381642,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Tanner_crab",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Thornyheads",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Walleye_pollock",0,0,234769.252,0,0,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","amphipods",1.81699979468387e-05,0.000500091217930098,234769.252,4.26575682682086,117.406041165218,"adu"
1999,"WGOA","WC_GOA","Walleye_pollock","[55,999)","copepods",0.00145362071475707,0.0400078720855199,234769.252,341.265447895223,9392.61820362918,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[0,10)","MISSING",3.98691432850234e-07,4.01851558755133e-06,234769.252,0.0936004894690577,0.943423898639767,"juv"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Benthic_detritus",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Euphausiids",0.00223939004371031,0.0360467676855147,234769.252,525.739925498116,8462.67268654606,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Flathead_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Gelatinous_carnivores",8.8666639627948e-07,1.42723942579846e-05,234769.252,0.208162006628069,3.35071932419614,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Gelatinous_omnivores",5.17976346018338e-05,0.000833770475311186,234769.252,12.1604919308418,195.743670828492,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Infauna",8.86347036442098e-06,0.000142672536216321,234769.252,2.08087030757928,33.4951246084486,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","King_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Large_sculpins",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","MISC_NA",0.00010774438140981,0.0017343279242521,234769.252,25.2950678307839,407.166869499378,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Macroalgae",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Microzooplankton",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Motile_epifauna",9.68681450485116e-05,0.00155925651741539,234769.252,22.7416619556666,366.065486269737,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Mysids",0.000163225533338636,0.00262739083668231,234769.252,38.3203363692127,616.83058143956,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Octopus",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_cod",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_herring",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_sandlance",0.000176189412552728,0.00283606638368939,234769.252,41.3638565953235,665.821183521102,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pandalid_shrimp",1.99131115888421e-05,0.000320535187407298,234769.252,4.67498631270499,75.2518061872912,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Polychaete",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Rex_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Rock_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shelf_demersals",3.37834180799009e-05,0.00054380121344611,234769.252,7.9313077926216,127.667804117436,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shelf_forage_fish",9.83206175767782e-05,0.00158263651767174,234769.252,23.0826578446783,371.55439144168,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Slope_demersals",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Snow_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Squid",5.95741450723378e-06,9.58946554896583e-05,234769.252,1.39861774771722,22.5131165401048,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Tanner_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Thornyheads",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Walleye_pollock",5.05965352998199e-05,0.000814436751992851,234769.252,11.8785107461303,191.204707066671,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","amphipods",7.8247170755297e-05,0.0012595204637026,234769.252,18.3700297493374,295.696677142152,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[10,25)","copepods",0.00262513038245782,0.0422559104013256,234769.252,616.299896292096,9920.38847749823,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Benthic_detritus",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Euphausiids",0.00109809231769554,0.0220061928807948,234769.252,257.798312052328,5166.37744199192,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Flathead_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_carnivores",4.59877785559687e-06,9.21612790430723e-05,234769.252,1.07965163727264,21.6366345443054,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_omnivores",7.45438169712434e-06,0.000149388679613245,234769.252,1.75005961515637,35.0718685700692,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Infauna",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","King_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Large_sculpins",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","MISC_NA",2.37118583162448e-05,0.000475194771205055,234769.252,5.56681524043476,111.561120990122,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Macroalgae",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Microzooplankton",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Motile_epifauna",5.21216629702534e-05,0.00104453819602187,234769.252,12.2365638285225,245.225450965484,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Mysids",6.49570815384616e-06,0.000130176492656716,234769.252,1.52499254448876,30.5614378090008,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Octopus",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_cod",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_herring",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_sandlance",5.41677467225192e-05,0.00108554250228741,234769.252,12.7169213805713,254.852001276223,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pandalid_shrimp",0.000140694776160856,0.00281957749054619,234769.252,33.0308073595915,661.950098411566,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Polychaete",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rex_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rock_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shallow-water_flatfish",3.31083849035225e-06,6.63504782264146e-05,234769.252,0.777283075872806,15.5770521430576,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_demersals",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_forage_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_demersals",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Snow_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Squid",7.06229814878888e-08,1.4153117432793e-06,234769.252,0.0165801045379215,0.332271679316497,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Tanner_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Thornyheads",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Walleye_pollock",0.000131948034517083,0.00264428941996275,234769.252,30.9773413664457,620.79784919617,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","amphipods",8.23790802665661e-06,0.000165090848963681,234769.252,1.93400750546297,38.7582551232484,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[25,40)","copepods",0.000292405437942144,0.00585991757073033,234769.252,68.6478059464094,1375.72846486202,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Arrowtooth_flounder",9.65543759275643e-05,0.00227135745913044,234769.252,22.6679986138411,533.244891704674,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Benthic_detritus",9.49722271217708e-08,2.23413878874942e-06,234769.252,0.0222965587221522,0.524507092298886,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Euphausiids",0.00251231432796816,0.0591000028086941,234769.252,589.814155565968,13874.863452595,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Flathead_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_carnivores",4.74861135608854e-08,1.11706939437471e-06,234769.252,0.0111482793610761,0.262253546149443,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_omnivores",5.58424234831332e-05,0.00131364429520512,234769.252,13.1100839910024,308.403288579373,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Infauna",0.00028862779680775,0.00678971711943419,234769.252,67.7609319629635,1594.01680942116,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","King_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Large_sculpins",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","MISC_NA",0.000213467091074086,0.00502162708766041,234769.252,50.1155092980791,1178.92363519297,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Macroalgae",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Microzooplankton",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Motile_epifauna",0.000454051409159832,0.010681163283553,234769.252,106.597309698,2507.60871456959,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Mysids",1.45276303196799e-05,0.000341749829286342,234769.252,3.41064090348376,80.2323517926821,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Octopus",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_cod",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_herring",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_sandlance",2.55838968148428e-05,0.000601838853037704,234769.252,6.00631231846582,141.2932573522,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pandalid_shrimp",0.000957426009981355,0.0225226116211251,234769.252,224.774188208667,5287.61668337805,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Polychaete",8.74258357310321e-06,0.00020566165147954,234769.252,2.05248980600493,48.2830320829363,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rex_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rock_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_demersals",5.33310788764447e-05,0.00125456710424354,234769.252,12.5204974961759,294.533780647061,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_forage_fish",5.97462691165981e-05,0.0014054788579961,234769.252,14.0265869102944,329.963220193559,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_demersals",1.89049849237791e-05,0.000444723277519684,234769.252,4.43830916962689,104.407351210285,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Snow_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Squid",7.94808665893996e-06,0.000186971804697302,234769.252,1.86596635975051,43.8952307338756,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Tanner_crab",4.5149117135899e-05,0.00106209359228536,234769.252,10.5996244584554,249.346918214827,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Thornyheads",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Walleye_pollock",0.000287649418997913,0.00676670163499991,234769.252,67.5312389363745,1588.61348135611,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","amphipods",4.1867631172156e-05,0.000984899497774605,234769.252,9.82923245329894,231.22411838772,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[40,55)","copepods",0.000423457444404645,0.00996146695302933,234769.252,99.41478747671,2338.64614538542,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Arrowtooth_flounder",3.68055139851755e-05,0.000931234995444828,234769.252,8.64080298777519,218.625343316806,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Benthic_detritus",1.60337055788216e-06,4.05676925138761e-05,234769.252,0.376422106552818,9.5240468268487,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Euphausiids",0.0025212946899867,0.0637925570089993,234769.252,591.922468439749,14976.5308921701,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Flathead_sole",1.54731745501294e-05,0.000391494645001032,234769.252,3.63262561519932,91.9109049688978,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_carnivores",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_omnivores",6.03979187763935e-05,0.00152815840689702,234769.252,14.1795742134907,358.764606124726,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Infauna",0.000513440505084928,0.0129908188921512,234769.252,120.540043325291,3049.84483417781,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","King_crab",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Large_sculpins",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","MISC_NA",9.84515115451139e-05,0.0024909716772921,234769.252,23.1133877237157,584.803557431053,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Macroalgae",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Microzooplankton",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Motile_epifauna",0.000298268369605641,0.00754663944980962,234769.252,70.0242420275758,1771.7188987455,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Mysids",3.24045584292134e-06,8.19884184564699e-05,234769.252,0.760759394381673,19.2483596736884,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Octopus",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_cod",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_herring",0.000207601308657714,0.00525262610923119,234769.252,48.7384039477926,1233.15510269988,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_sandlance",4.48114201729592e-05,0.00113379649248887,234769.252,10.5203435950634,266.180554461835,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pandalid_shrimp",0.000794678552237777,0.0201065655073128,234769.252,186.566089289306,4720.40334444083,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Polychaete",5.07444436250352e-06,0.000128391093103722,234769.252,1.19132350730057,30.1422808914231,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rex_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rock_sole",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_demersals",3.13086240063072e-06,7.92155391326437e-05,234769.252,0.735030223910999,18.5973728689475,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_forage_fish",3.4192507284294e-05,0.000865121986286124,234769.252,8.02734935913825,203.104041609148,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_demersals",9.20027155730829e-05,0.00232780741635942,234769.252,21.5994087170614,546.497605938752,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Snow_crab",2.16219558588445e-05,0.000547068082620157,234769.252,5.07617040375794,128.434764549808,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Squid",9.55134231489469e-08,2.41663361111748e-06,234769.252,0.0224236149086378,0.56735126524011,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Tanner_crab",0.000100788445719035,0.00255009963528457,234769.252,23.6620280117005,598.684983901232,"adu"
2001,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Thornyheads",0,0,234769.252,0,0,"adu"
