"survey","Species","RACE","stratum","haul_count","catch_count","mean_wgt_cpue","mean_num_cpue","new.stratum_biomass","stratum_pop","INPFC_AREA","MAX_DEPTH","REGULATORY_AREA_NAME","NODC","NAME","ECOPATH_PRED"
"GOA","YF. Sole",10210,132,214,5,0.427023273157291,1.65443375429956,600.198113711817,18166.96977167,"Kodiak",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,133,241,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,134,177,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,140,147,1,0.092350713595084,0.101819970887634,86.8315985328149,747.929287252058,"Yakutat",200,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,141,99,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,142,136,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,143,113,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,150,68,0,0,0,0,0,"Southeastern",200,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,151,141,0,0,0,0,0,"Southeastern",200,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,210,100,0,0,0,0,0,"Shumagin",300,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,220,203,0,0,0,0,0,"Chirikof",300,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,221,63,0,0,0,0,0,"Chirikof",300,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,230,160,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,231,57,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,232,58,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,240,101,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,241,70,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,250,43,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,251,118,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,310,76,0,0,0,0,0,"Shumagin",500,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,320,55,0,0,0,0,0,"Chirikof",500,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,330,82,0,0,0,0,0,"Kodiak",500,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,340,38,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,341,33,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,350,60,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,351,10,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,410,33,0,0,0,0,0,"Shumagin",700,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,420,33,0,0,0,0,0,"Chirikof",700,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,430,38,0,0,0,0,0,"Kodiak",700,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,440,18,0,0,0,0,0,"Yakutat",700,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,450,8,0,0,0,0,0,"Southeastern",700,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,510,9,0,0,0,0,0,"Shumagin",1000,"WESTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,520,29,0,0,0,0,0,"Chirikof",1000,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,530,21,0,0,0,0,0,"Kodiak",1000,"CENTRAL GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,540,8,0,0,0,0,0,"Yakutat",1000,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","YF. Sole",10210,550,4,0,0,0,0,0,"Southeastern",1000,"EASTERN GOA",8857040901,"Limanda aspera (yellowfin sole)","YF Sole"
"GOA","AK Plaice",10285,10,176,1,0.205981304906068,0.147129503504334,109.848584131474,1225.98866218163,"Shumagin",100,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,11,321,32,13.8245985012215,15.1037668036293,12104.8104847008,206638.273648252,"Shumagin",100,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,12,186,177,421.717385973175,344.286450740119,185577.862526351,2367252.69658728,"Shumagin",100,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,13,233,35,10.4947585967444,9.63681873977677,8327.82703660606,119484.882185738,"Shumagin",100,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,20,144,67,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,21,161,0,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,22,235,82,55.3486419099488,39.7234147136845,38228.6852912557,428695.56827106,"Chirikof",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,30,134,54,47.4357070382299,26.4838139816083,17505.1420454695,152707.657704002,"Kodiak",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,31,347,1,0.596680796502236,0.199311203259957,588.208769318466,3070.01976255999,"Kodiak",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,32,142,45,47.9964987549301,53.2294317650818,30370.2799110492,526273.004329552,"Kodiak",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,33,70,0,0,0,0,0,"Kodiak",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,35,55,39,111.993615192915,110.999959885805,15765.9916696236,244157.953763934,"Kodiak",100,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,40,120,0,0,0,0,0,"Yakutat",100,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,41,88,2,0.647754751885829,0.864488343617562,278.35047732061,5804.44273043484,"Yakutat",100,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,50,41,0,0,0,0,0,"Southeastern",100,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,110,108,6,3.08438608784905,2.46354729469075,838.028390971071,10458.5367469074,"Shumagin",200,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,111,263,0,NA,NA,NA,NA,"Shumagin",200,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,112,56,9,32.657126459021,16.3343502425064,4761.65357428819,37213.6027651882,"Shumagin",200,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,120,269,5,0.577514291842876,0.371079389344519,410.415438059563,4120.48001137772,"Chirikof",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,121,219,2,1.14769588006558,0.728206776029024,568.127383051325,5632.40196580283,"Chirikof",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,122,167,1,5.76748229976378,2.21826242298607,1849.55793432024,11115.1318168284,"Chirikof",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,130,239,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,131,221,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,132,214,8,1.4105671220979,1.08226224884501,991.303962998781,11884.0814923478,"Kodiak",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,133,241,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,134,177,0,0,0,0,0,"Kodiak",200,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,140,147,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,141,99,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,142,136,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,143,113,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,150,68,0,0,0,0,0,"Southeastern",200,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,151,141,0,0,0,0,0,"Southeastern",200,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,210,100,0,0,0,0,0,"Shumagin",300,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,220,203,2,0.248628115805604,0.138940013140118,159.404992582121,1391.87117953487,"Chirikof",300,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,221,63,0,0,0,0,0,"Chirikof",300,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,230,160,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,231,57,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,232,58,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,240,101,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,241,70,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,250,43,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,251,118,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,310,76,0,0,0,0,0,"Shumagin",500,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,320,55,0,0,0,0,0,"Chirikof",500,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,330,82,0,0,0,0,0,"Kodiak",500,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,340,38,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,341,33,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,350,60,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,351,10,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,410,33,0,0,0,0,0,"Shumagin",700,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,420,33,0,0,0,0,0,"Chirikof",700,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,430,38,0,0,0,0,0,"Kodiak",700,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,440,18,0,0,0,0,0,"Yakutat",700,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,450,8,0,0,0,0,0,"Southeastern",700,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,510,9,0,0,0,0,0,"Shumagin",1000,"WESTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,520,29,0,0,0,0,0,"Chirikof",1000,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,530,21,0,0,0,0,0,"Kodiak",1000,"CENTRAL GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,540,8,0,0,0,0,0,"Yakutat",1000,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","AK Plaice",10285,550,4,0,0,0,0,0,"Southeastern",1000,"EASTERN GOA",8857041501,"Pleuronectes quadrituberculatus (Alaska plaice)","AK Plaice"
"GOA","southern rock sole",10262,10,176,208,933.311664329046,1321.77421203096,248864.732958867,11013971.7685262,"Shumagin",100,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,11,321,447,829.816812212131,1444.80458199875,363293.561399229,19766719.6842291,"Shumagin",100,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,12,186,181,1099.90288893103,1725.21500766582,242007.60260731,11862273.0296538,"Shumagin",100,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,13,233,331,1414.26315751667,2280.15357897936,561124.815376736,28271143.1133599,"Shumagin",100,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,20,144,154,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,21,161,191,NA,NA,NA,NA,"Chirikof",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,22,235,272,584.45835173559,599.719486249744,201839.409453783,6472179.89224107,"Chirikof",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,30,134,224,1309.88605799334,2112.60784009159,241692.840059007,12181455.2515561,"Kodiak",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,31,347,411,1050.12262035492,1724.9182419347,517606.178859265,26569169.2435018,"Kodiak",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,32,142,56,140.858411823006,193.277328828399,44564.8068699086,1910909.75684692,"Kodiak",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,33,70,33,321.197049007413,313.131550040179,54064.7301099844,1647097.62999844,"Kodiak",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,35,55,81,2460.07055191078,4862.29590363885,173159.209841123,10695213.0401539,"Kodiak",100,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,40,120,19,22.8996472707625,63.9835801932456,7289.14751856029,636453.24598196,"Yakutat",100,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,41,88,36,76.0921266604456,91.7437703776048,16348.9960626399,615996.114884056,"Yakutat",100,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,50,41,81,691.242938311343,1584.09822793002,144803.229700512,10370021.831954,"Southeastern",100,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,110,108,28,23.0755932667243,26.2400217008792,3134.82192975094,111397.18396709,"Shumagin",200,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,111,263,203,NA,NA,NA,NA,"Shumagin",200,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,112,56,15,6.48325253000004,11.1936374895575,472.653382734476,25501.8150614845,"Shumagin",200,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,120,269,38,8.06804794100175,9.50381237440575,2866.8134077041,105530.703254084,"Chirikof",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,121,219,43,8.73867899407415,10.5268856407689,2162.89128263894,81421.449687918,"Chirikof",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,122,167,32,11.8849715967503,11.1966168889497,1905.67932188023,56103.3137169018,"Chirikof",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,130,239,92,32.0061996790154,47.5421602782602,8103.22721489414,376142.875135532,"Kodiak",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,131,221,46,27.7001111977984,38.575332354408,6503.01283813602,283004.145435543,"Kodiak",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,132,214,26,17.9849808324151,36.2677711282443,6319.65061936017,398248.34331406,"Kodiak",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,133,241,8,0.856938052027342,0.871930557745065,331.176008980889,10530.3149371233,"Kodiak",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,134,177,132,244.390520097146,320.292257220923,39304.2989519154,1609726.74809446,"Kodiak",200,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,140,147,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,141,99,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,142,136,0,0,0,0,0,"Yakutat",200,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,143,113,13,14.07297398196,25.0209542158304,3479.97896664927,193350.19935241,"Yakutat",200,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,150,68,26,42.9194631681406,100.257757524618,5763.40680603034,420719.849036669,"Southeastern",200,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,151,141,44,37.6697822484154,76.7169127797825,8302.83467651374,528414.127388748,"Southeastern",200,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,210,100,6,2.5649785228581,7.15879507905766,228.832937850359,19958.3555818637,"Shumagin",300,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,220,203,4,0.554766388855758,0.791743769258241,177.840973081068,7931.51885551867,"Chirikof",300,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,221,63,0,0,0,0,0,"Chirikof",300,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,230,160,0,0,0,0,0,"Kodiak",300,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,231,57,2,0.272449636457581,1.09728756589204,14.1465790211514,1780.47416644235,"Kodiak",300,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,232,58,1,0.280832332097211,0.540062177110022,28.8311638498317,1732.64205828315,"Kodiak",300,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,240,101,0,0,0,0,0,"Yakutat",300,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,241,70,1,0.370119661787646,0.575613781940352,25.195946312468,1224.53082778324,"Yakutat",300,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,250,43,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,251,118,0,0,0,0,0,"Southeastern",300,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,310,76,2,0.41170884871415,0.686210210427999,33.3464537180555,1736.86734982452,"Shumagin",500,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,320,55,2,0.626696873947245,1.37780004951432,32.1663150282655,2209.93754521904,"Chirikof",500,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,330,82,1,0.445111606295025,0.543481814768041,41.4739896560019,1582.49350030532,"Kodiak",500,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,340,38,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,341,33,0,0,0,0,0,"Yakutat",500,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,350,60,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,351,10,0,0,0,0,0,"Southeastern",500,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,410,33,0,0,0,0,0,"Shumagin",700,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,420,33,0,0,0,0,0,"Chirikof",700,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,430,38,0,0,0,0,0,"Kodiak",700,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,440,18,0,0,0,0,0,"Yakutat",700,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,450,8,0,0,0,0,0,"Southeastern",700,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,510,9,0,0,0,0,0,"Shumagin",1000,"WESTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,520,29,0,0,0,0,0,"Chirikof",1000,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,530,21,0,0,0,0,0,"Kodiak",1000,"CENTRAL GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,540,8,0,0,0,0,0,"Yakutat",1000,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","southern rock sole",10262,550,4,0,0,0,0,0,"Southeastern",1000,"EASTERN GOA",8857040801,"Lepidopsetta bilineata","southern rock sole"
"GOA","butter sole",10270,10,176,18,5.4630789880465,14.4670872878264,728.35674590587,120550.158650842,"Shumagin",100,"WESTERN GOA",8857040701,"Isopsetta isolepis","butter sole"
"GOA","butter sole",10270,11,321,75,82.561847718059,199.073146223862,18072.776576577,2723567.69011689,"Shumagin",100,"WESTERN GOA",8857040701,"Isopsetta isolepis","butter sole"
