"","stratum_bin","year_group","lbin","pred_N","pred_full","tot_wt","tot_sci","prey_guild","prey_N","prey_wt","prey_sci","dietprop_wt","dietprop_sci"
"1507","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Euphausiid",5,2.457,0.000565412795874007,9.49822541295245e-05,9.75248437938959e-05
"1508","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Gen. Crab",3,3.473,0.000714500929241148,0.000134258595275474,0.000123240209672163
"1509","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Gen. Fish",19,174.925,0.0395361174004235,0.00676221847928656,0.00681936047756625
"1510","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Gen. Flatfish",14,284.465,0.0619000472674608,0.0109967956536244,0.0106767877993675
"1511","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Gen. Gadid",1,41.054,0.00758434301896575,0.00158705798169862,0.00130818027749195
"1512","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Glopp",1,1.027,0.000216289178211623,3.9701577122923e-05,3.73064926604508e-05
"1513","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Hermit Crab",18,326.707,0.0767421451956292,0.0126297791208362,0.0132368170250607
"1514","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Managed Forage",8,90.257,0.0189775800976874,0.00348913850670269,0.00327333507150681
"1515","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Misc. Crab",7,184.57,0.0455359514677513,0.00713507311546046,0.00785423779989664
"1516","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Misc. Crustacean",2,0.171,3.76659264335074e-05,6.61048655113907e-06,6.4967818531626e-06
"1517","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Misc. Worm. Etc.",9,75.569,0.0215654509637832,0.00292133250399432,0.003719702228063
"1518","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Mysid",14,1.908,0.000454445528326816,7.37591130969202e-05,7.8384729681256e-05
"1519","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"N Rock Sole",1,18.818,0.00282561945858517,0.000727462783154006,0.000487375061778612
"1520","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"NP Shrimp",38,780.328,0.20577764474339,0.0301657763127325,0.0354934179175294
"1521","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Offal",1,88.93,0.0150976984773677,0.0034378395847532,0.00260411631359813
"1522","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Opilo",16,612.16,0.171183793239294,0.0236647686967561,0.0295265208313907
"1523","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Pandalidae",4,1.328,0.000387132258290259,5.13375797655713e-05,6.67742458126978e-05
"1524","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Pel Amph",4,0.561,0.000175784555099391,2.16870348256668e-05,3.03200801300361e-05
"1525","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Polychaete",19,52.899,0.0127998601725046,0.00204495981326728,0.00220777522726136
"1526","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Sandlance",4,15.146,0.00362231908293917,0.000585511282476914,0.000624793257798875
"1527","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Sculpin",4,221.827,0.0467975674781775,0.00857534736947092,0.00807184678441652
"1528","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Snail",11,42.788,0.0106972515574282,0.00165409063479613,0.00184510820196342
"1529","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"Unid Chion",5,145.013,0.0421033731948953,0.00560588588444638,0.00726217185743219
"1530","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"W. Pollock",4,15.997,0.00369619169492699,0.000618409083968256,0.000637535125328814
"1531","NW_inner",1985,"[60,85)",238,237,25867.99,5.79762831580558,"YF Sole",6,702.104,0.126390166846595,0.0271418073070231,0.0218003224701432
"1532","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Benth Amph",9,0.315,0.00455542882700448,0.00298238969892066,0.00460702337650397
"1533","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Gen. Fish",2,5.244,0.0252906005968637,0.0496496875591744,0.0255770406212653
"1534","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Hermit Crab",2,1.82,0.0317250087938617,0.0172315849270971,0.0320843245901889
"1535","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Herring",1,4.769,0.0255367663441411,0.0451524332512782,0.025825994428968
"1536","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Misc. Crustacean",2,0.015,0.00116682569801342,0.00014201855709146,0.00118004110506282
"1537","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Mysid",17,4.858,0.164322707243365,0.0459950766900208,0.166183817662323
"1538","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"NP Shrimp",17,9.533,0.103420865294222,0.0902575269835258,0.104592204625016
"1539","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Pandalidae",2,2.101,0.0126680082556904,0.0198920658966105,0.0128114854570317
"1540","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Pel Amph",2,0.244,0.00619568385124046,0.00231016852868775,0.00626585584366652
"1541","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"Polychaete",5,0.452,0.00701397076179187,0.00427949252035599,0.0070934106291238
"1542","NW_inner",1986,"[10,30)",61,61,105.62,0.988800892619163,"W. Pollock",2,6.629,0.0341779162963132,0.0627627343306192,0.0345650135951858
"1543","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Benth Amph",6,0.478,0.0010989012158288,0.000227909904068049,0.00092394559227403
"1544","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Capelin",3,101.215,0.0842176333500927,0.0482592069879656,0.0708093775898515
"1545","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Clam",1,0.565,0.000251475994083233,0.000269391413804283,0.000211438601531342
"1546","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Gen. Fish",2,0.162,0.000615733366665023,7.72414319226441e-05,0.000517702703347293
"1547","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Gen. Flatfish",5,126.345,0.0586071179713092,0.0602411649152251,0.0492763021329765
"1548","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Gen. Gadid",1,30.047,0.0133736268924228,0.0143263784258005,0.0112444170977207
"1549","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Hermit Crab",4,6.817,0.0058184302495771,0.00325033852726336,0.00489208029403815
"1550","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Misc. Crustacean",1,0.012,7.16145518618832e-06,5.72158754982549e-06,6.02128276703766e-06
"1551","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Misc. Flatfish",1,27.873,0.0117349044282263,0.0132898174813572,0.00986659498236997
"1552","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Misc. Worm. Etc.",2,5.401,0.00241711206275199,0.00257519119638396,0.00203228461689136
"1553","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Mysid",11,7.712,0.0162941129411996,0.00367707359868785,0.0136999337294227
"1554","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"NP Shrimp",18,25.392,0.0282531473602564,0.0121068792554307,0.0237549750563242
"1555","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Opilo",1,1.549,0.00068944480501757,0.000738561592889974,0.000579678573047873
"1556","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"P. Cod",1,15.596,0.00694162761720725,0.0074361566189232,0.00583645385749169
"1557","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Pandalidae",1,8.162,0.00363282666142893,0.00389163313180631,0.00305444577999789
"1558","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Pel Amph",3,0.208,0.000110102440547612,9.91741841969752e-05,9.25730749745822e-05
"1559","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Polychaete",5,2.357,0.00171567536381244,0.00112381515457822,0.001442523374562
"1560","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Prickle squish round",3,30.149,0.0131896451931928,0.0143750119199741,0.0110897270513234
"1561","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Sandlance",5,74.46,0.0348603981040586,0.0355024507466672,0.0293102880488402
"1562","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Snail",2,0.739,0.000358579805332961,0.000352354433276753,0.000301490457780587
"1563","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"Unid Chion",1,5.016,0.00223257271915309,0.00239162359582706,0.00187712570846232
"1564","NW_inner",1986,"[30,60)",80,80,2097.32,1.18935706281597,"W. Pollock",3,43.625,0.0323503893714367,0.0208003547384281,0.0271998968037761
"1565","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Benth Amph",5,0.323,6.70920153829628e-05,2.10498327092243e-05,2.05506138927175e-05
"1566","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Benth. Urochordata",1,1.639,0.000345178152958958,0.000106813237803153,0.00010572976389471
"1567","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Capelin",3,346.753,0.0947041311535493,0.0225978100353611,0.0290083405942235
"1568","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Clam",7,6.581,0.00102999055827841,0.000428882195230356,0.00031549116769712
"1569","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Fish Eggs",1,51.582,0.00840160039932791,0.00336158659692633,0.00257345147409797
"1570","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Gen. Fish",10,27.768,0.00636314672473288,0.00180963391538619,0.00194906309992742
"1571","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Gen. Flatfish",11,335.406,0.0740463105297242,0.0218583287605885,0.022680748658253
"1572","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Gen. Gadid",2,9.984,0.00244410851408155,0.000650654890925371,0.000748642444232614
"1573","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Gen. Mollusc",1,1.517,0.000604693247116914,9.88625269965734e-05,0.00018522051206989
"1574","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Glopp",2,1.117,0.00017949830808378,7.27946227127043e-05,5.49812135284662e-05
"1575","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Hermit Crab",10,98.934,0.0278967197855067,0.00644750510605075,0.00854490230935681
"1576","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Herring",1,9.192,0.00127493553739583,0.000599040440443311,0.000390519018061563
"1577","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"King Crab",1,45.382,0.00803483465777747,0.00295753408052636,0.00246110932577142
"1578","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Misc. Crab",2,91.92,0.014231520016261,0.00599040440443311,0.00435918449149656
"1579","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Misc. Worm. Etc.",9,70.743,0.0202857185143341,0.00461030438188437,0.00621361523192957
"1580","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Mysid",5,4.139,0.00146727399067961,0.000269737639577335,0.000449433231140357
"1581","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"N Rock Sole",1,29.287,0.0056487347766082,0.00190862678190418,0.00173023521075981
"1582","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"NP Shrimp",25,54.027,0.0124687194420747,0.00352092666186148,0.00381923001609171
"1583","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Octopus",1,0.021,3.42044915640894e-06,1.36856497490313e-06,1.04770037912561e-06
"1584","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Offal",1,159.061,0.0306789156384087,0.0103659673082412,0.0093971025662808
"1585","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Opilo",9,569.442,0.12607282469833,0.0371103988780374,0.0386167255216714
"1586","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"P. Cod",1,35.199,0.00678901271560187,0.00229391040721977,0.00207950794494262
"1587","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Pel Amph",7,1.106,0.000194601907371609,7.20777553448979e-05,5.96075201848214e-05
"1588","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Polychaete",14,13.9,0.00404806863176349,0.000905859673864449,0.00123994330752684
"1589","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Prickle squish round",1,9.95,0.00396618181200613,0.000648439119061243,0.00121486097237667
"1590","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Sandlance",15,357.93,0.0679687636810283,0.0233262124508131,0.0208191662033285
"1591","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Sea Star",1,1.586,0.000219979086413161,0.000103359240485541,6.73806747873845e-05
"1592","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Snail",5,44.396,0.0150751059548575,0.00289327669646663,0.00461757900849633
"1593","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"Unid Chion",2,87.284,0.0226263428404571,0.00568827739378307,0.00693055996103767
"1594","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"W. Pollock",3,36.347,0.00773410141586524,0.00236872529251447,0.00236899325646025
"1595","NW_inner",1986,"[60,85)",162,162,15344.54,3.2647207394003,"YF Sole",5,522.714,0.0881598127167456,0.0340651462995958,0.027003783708906
"1596","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"Gen. Fish",1,1.213,0.000144357266899109,0.000343245866476509,0.000353227027029947
"1597","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"Hermit Crab",1,2.247,0.000257652072392593,0.000635839622401249,0.000630447482792445
"1598","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"Herring",1,528.312,0.060578852545561,0.149497864971094,0.148230071441496
"1599","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"Misc. Worm. Etc.",2,6.879,0.000808069660740254,0.001946569097685,0.00197726134629486
"1600","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"NP Shrimp",1,0.695,7.96921185192934e-05,0.000196666015829492,0.000194998220089341
"1601","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"Opilo",1,13.508,0.00154889372224261,0.00382239502420831,0.00378997979419686
"1602","NW_inner",1986,"[85,999)",8,8,3533.91,0.408681261207315,"Unid Chion",1,260.316,0.0309798073290259,0.0736623173765036,0.0758043254479206
"1603","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Benth Amph",7,0.135,0.00106952335632323,0.00299667036625971,0.00400497792822433
"1604","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Euphausiid",5,2.246,0.0138329602385658,0.0498557158712542,0.0517994301946948
"1605","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Gen. Fish",2,0.435,0.00192980161704227,0.00965593784683685,0.00722640869543583
"1606","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Hermit Crab",4,2.106,0.0126932052328165,0.0467480577136515,0.0475314601549364
"1607","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Mysid",2,0.034,0.000149428675058057,0.000754716981132076,0.000559556312550932
"1608","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"NP Shrimp",3,1.201,0.00934401907677522,0.0266592674805771,0.0349899700106053
"1609","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Opilo",1,0.195,0.00203292544393463,0.00432852386237514,0.00761257010849531
"1610","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Polychaete",4,1.575,0.008323827255464,0.03496115427303,0.0311697208288085
"1611","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Protozoan",2,0.006,4.93518658643865e-05,0.000133185349611543,0.000184804878112284
"1612","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Snail",1,0.125,0.000669342795768008,0.00277469478357381,0.00250644654706977
"1613","NW_inner",1987,"[10,30)",32,32,45.05,0.267048502011951,"Unid Chion",1,2.482,0.0132904705527696,0.0550943396226415,0.0497680026386174
"1614","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Arrow or Kam",1,0.007,9.63008934503782e-06,1.04355049271237e-06,1.97152917923847e-06
"1615","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Bairdi",1,2.172,0.00549411839894566,0.000323798810024465,0.00112478860264092
"1616","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Benth Amph",34,3.428,0.00308173935078008,0.000511041584145427,0.000630912012877747
"1617","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Clam",3,1.429,0.000799540754218265,0.000213033379155139,0.000163686739598516
"1618","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Euphausiid",13,7.617,0.0132387762569032,0.00113553201471287,0.00271032103158453
"1619","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Gen. Crab",3,1.178,0.000561722121171787,0.000175614640059309,0.000114999094279904
"1620","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Gen. Fish",15,32.741,0.0215794235941554,0.00488098381169936,0.00441786797221635
"1621","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Gen. Flatfish",3,2.878,0.00147531187739194,0.000429048331146598,0.000302034624035347
"1622","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Gen. Gadid",1,1.85,0.00117463900890226,0.000275795487359697,0.000240479085722697
"1623","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Glopp",8,21.56,0.0199878844067227,0.00321413551755408,0.0040920386018438
"1624","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Hermit Crab",35,202.003,0.183518889973496,0.030114332882768,0.0375710788924962
"1625","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Misc. Crab",1,15.301,0.00644192489707929,0.00228105229842741,0.00131882918735317
"1626","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Misc. Crustacean",5,2.128,0.00692740282570736,0.000317239349784559,0.00141821911696578
"1627","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Misc. Worm. Etc.",38,192.644,0.142447551956018,0.0287191058740116,0.0291627102439178
"1628","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Mysid",17,2.815,0.00253223191649525,0.000419656376712187,0.000518413581961399
"1629","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"N Rock Sole",2,8.869,0.00591245269877694,0.00132217847426657,0.00121043248913494
"1630","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"NP Shrimp",36,117.097,0.124391972088608,0.0174566617207343,0.0254662645224653
"1631","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Opilo",27,344.237,0.208984752301624,0.0513183844228324,0.0427846017224005
"1632","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Pandalidae",4,7.842,0.00714950590021528,0.00116907470912148,0.00146368937964996
"1633","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Polychaete",42,31.919,0.0312816382681588,0.00475844116812657,0.00640416307786767
"1634","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Protozoan",1,0.002,5.05904088300706e-06,2.98157283632104e-07,1.03571694534155e-06
"1635","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Sandlance",1,23.523,0.011736006250327,0.003506776891439,0.00240266501599669
"1636","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Snail",12,34.94,0.0212740003642342,0.00520880774505286,0.00435533991165197
"1637","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"Unid Chion",9,65.295,0.0440043238958651,0.00973408991737913,0.00900882696566696
"1638","NW_inner",1987,"[30,60)",314,313,6707.869,4.88457865419854,"W. Pollock",1,21.296,0.0112663567947924,0.00317477875611465,0.0023065155855579
"1639","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Arrow or Kam",2,26.846,0.00743332213472547,0.00102058936203433,0.00111786559098981
"1640","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Bairdi",1,2.064,0.000574581405928572,7.84659332205487e-05,8.64088453680102e-05
"1641","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Benth Amph",25,7.818,0.00223022876141381,0.000297212531937136,0.000335394584982882
"1642","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Benth. Urochordata",1,20.615,0.00602659223075499,0.000783708921192641,0.000906313484547558
"1643","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Clam",8,19.538,0.00595377603859663,0.000742765214759244,0.000895362968182814
"1644","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Euphausiid",17,34.415,0.0110202041012071,0.00130833580028352,0.00165728146139051
"1645","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Fish Eggs",1,78.288,0.016487679828463,0.00297623109494686,0.0024795118012434
"1646","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Gen. Crab",3,13.497,0.00394125036756307,0.000513107897615187,0.000592707821822043
"1647","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Gen. Fish",33,93.537,0.0219874611985701,0.00355594379634228,0.00330660044884667
"1648","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Gen. Flatfish",28,949.38,0.195393025357319,0.0360920482950216,0.0293843231609676
"1649","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Gen. Gadid",3,185.554,0.0292507901133248,0.00705410260310353,0.00439890148500317
"1650","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Gen. Smelt",1,3.651,0.000704187204882594,0.000138798024316,0.000105899708325047
"1651","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Glopp",7,14.605,0.00347938391974963,0.000555230113704512,0.000523249697946129
"1652","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Hermit Crab",36,314.261,0.0887725853261752,0.0119470846123173,0.0133501302325846
"1653","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Managed Forage",3,19.319,0.00397806260106285,0.000734439614286715,0.000598243856506271
"1654","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Misc. Crab",4,49.315,0.012811398464696,0.00187478076393961,0.00192665153703476
"1655","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Misc. Crustacean",4,3.356,0.00119852594031784,0.000127583174364419,0.000180241200947159
"1656","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Misc. Flatfish",1,57.63,0.0145791580467744,0.00219088746681212,0.00219249735592056
"1657","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Misc. Worm. Etc.",36,151.789,0.0463954207257045,0.005770477489154,0.006977209310824
"1658","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Mysid",28,15.852,0.00515503204835221,0.000602636615025261,0.000775243268468345
"1659","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"N Rock Sole",4,242.947,0.0496972939693882,0.00923598017351388,0.00747376393579859
"1660","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"NP Shrimp",50,177.497,0.0519325089310961,0.00674780414188359,0.00780990837416298
"1661","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Opilo",20,980.351,0.271520295888437,0.0372694554741754,0.0408327784707619
"1662","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Pandalidae",1,0.854,0.000340413996728968,3.24660401988123e-05,5.11934081071123e-05
"1663","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Polychaete",39,42.083,0.0123483049505159,0.00159984586614358,0.00185700887988499
"1664","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Prickle squish round",3,2.531,0.000593155325945312,9.62196109405081e-05,8.92020979272546e-05
"1665","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Sandlance",4,31.75,0.00683396066361242,0.00120702198631416,0.00102773017737814
"1666","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Snail",17,45.486,0.0120514405229295,0.00172921581321215,0.00181236470561499
"1667","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"Unid Chion",10,312.787,0.0848230115867063,0.0118910483789999,0.0127561706943851
"1668","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"W. Pollock",5,95.632,0.0167779270760857,0.00363558823921876,0.00252316084606028
"1669","NW_inner",1987,"[60,85)",403,403,26304.409,6.64956699145167,"YF Sole",8,490.721,0.134458603017588,0.018655465705388,0.0202206554487594
"1670","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Benth Amph",1,0.103,1.02202883390077e-05,4.21050910369298e-05,3.95107941263276e-05
"1671","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Gen. Fish",2,7.785,0.000774922615475831,0.00318240906526698,0.00299578709604916
"1672","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Gen. Flatfish",3,30.25,0.00346442472908324,0.0123658155715255,0.0133931810626643
"1673","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Gen. Gadid",1,16.321,0.00201678023002956,0.00667181738654109,0.00779670649433774
"1674","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Glopp",1,0.278,3.56846639963987e-05,0.000113642867070549,0.000137953976038779
"1675","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Hermit Crab",2,23.436,0.0022271217045825,0.00958033896642221,0.00860986933491728
"1676","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"King Crab",1,115.787,0.0148626625545,0.0473322541348835,0.0574578310201516
"1677","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Misc. Crab",1,64.32,0.00737524757289345,0.026293198597042,0.0285121005217729
"1678","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Misc. Worm. Etc.",1,0.001,1.2836210070647e-07,4.08787291620678e-07,4.96237323880502e-07
"1679","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Mysid",1,0.083,9.51718825482209e-06,3.39293452045163e-05,3.67926670290291e-05
"1680","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"NP Shrimp",4,5.467,0.000645490655373299,0.00223484012329025,0.00249541378373665
"1681","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"Unid Chion",1,1.317,0.000130680774198768,0.000538372863064433,0.00050520112489683
"1682","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"W. Pollock",1,316.957,0.0303635000812829,0.129567993590215,0.117382793994908
"1683","NW_inner",1987,"[85,999)",22,22,2446.26,0.25867079022331,"YF Sole",2,295.595,0.0259382198663999,0.120835479466614,0.10027502465202
