"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.0504062477100686,0.888215818679623,"plain sculpin","Myoxocephalus jaok",21371,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",1.96406722905532,38.6373881125636,"saffron cod","Eleginus gracilis",21735,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.0504062477100686,1.11026977334953,"whitespotted greenling","Hexagrammos stelleri",21932,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.362614107975956,5.55134886674764,"rainbow smelt","Osmerus mordax",23055,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.131011833255244,2.44259350136896,"pighead prickleback","Acantholumpenus mackayi",23809,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",1.5812462112044,0,"jellyfish unid.","Scyphozoa",40500,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.0504062477100686,0,"shrimp unid.",NA,66000,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",1.51085510757404,14.4335070535439,"purple-orange sea star","Asterias amurensis",81742,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.100812495420137,2.22053954669906,"Alaska plaice","Pleuronectes quadrituberculatus",10285,20,11,11.2,21,198808,92
60.65967,-166.58767,NA,70,1988,"1988-08-25",0.272016094470635,1.77643163735925,"helmet crab","Telmessus cheiragonus",68781,20,11,11.2,21,198808,92
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.100657577775162,0.886850905508031,"hairy hermit crab","Pagurus capillatus",69120,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0503287888875808,0.665138179131024,"fat whelk","Neptunea ventricosa",71882,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.00997707268696535,0.443425452754016,"ladder whelk","Buccinum scalariforme",72752,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.00997707268696535,0.443425452754016,"many-rib Cyclocardia","Cyclocardia crebricostata",74655,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",8.39736951152917,74.0520506099206,"purple-orange sea star","Asterias amurensis",81742,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0201758581003077,0,"sea potato","Styela rustica",98082,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.150764653936365,0,"compound ascidian unid.",NA,98300,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",1.4985563175822,1.10856363188504,"Pacific halibut","Hippoglossus stenolepis",10120,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",35.8522781315204,348.532405864656,"yellowfin sole","Limanda aspera",10210,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.905031349070946,16.4067417518986,"longhead dab","Limanda proboscidea",10211,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.382232740273962,6.65138179131024,"rock sole unid.","Lepidopsetta sp.",10260,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",1.70962683309311,11.7507744979814,"Alaska plaice","Pleuronectes quadrituberculatus",10285,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0804817196748538,3.10397816927811,"sturgeon poacher","Podothecus accipenserinus",20040,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.00997707268696535,0.665138179131024,"Bering poacher","Occella dodecaedron",20061,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0503287888875808,1.55198908463905,"threaded sculpin","Gymnocanthus pistilliger",21314,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",1.30743994744522,14.4113272145055,"saffron cod","Eleginus gracilis",21735,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0201758581003077,0.443425452754016,"whitespotted greenling","Hexagrammos stelleri",21932,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",1.20678236967005,16.6284544782756,"rainbow smelt","Osmerus mordax",23055,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.00997707268696535,0.221712726377008,"snake prickleback","Lumpenus sagitta",23808,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0401300034742384,1.99541453739307,"sea anemone unid.","Actiniaria",43000,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",1.86039148702947,15.2981781200135,"helmet crab","Telmessus cheiragonus",68781,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.120611723149092,7.31651997044126,"splendid hermit","Labidochirus splendescens",69061,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",1.407875812494,10.8639235924734,"Alaskan hermit","Pagurus ochotensis",69090,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",3.31881780113743,3.32569089565512,"plain sculpin","Myoxocephalus jaok",21371,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.00997707268696535,0,"snail egg","gastropod egg",71001,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0503287888875808,0,"empty bivalve shells",NA,99993,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",3.31881780113743,3.32569089565512,"starry flounder","Platichthys stellatus",10220,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.00997707268696535,0.443425452754016,"ribbed sculpin","Triglops pingeli",21355,29,9.5,9.7,21,198808,93
60.68017,-168.01217,NA,70,1988,"1988-08-25",0.0603058615745461,0,"shrimp unid.",NA,66000,29,9.5,9.7,21,198808,93
61.015,-168.7545,NA,70,1988,"1988-08-25",1.16311688566534,0.4459804009453,"Pacific halibut","Hippoglossus stenolepis",10120,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",118.058370806837,913.144870935502,"yellowfin sole","Limanda aspera",10210,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",13.1187364840065,28.0967652595539,"Alaska plaice","Pleuronectes quadrituberculatus",10285,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.171925444564413,2.89887260614445,"sturgeon poacher","Podothecus accipenserinus",20040,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0909800017928412,6.6897060141795,"threaded sculpin","Gymnocanthus pistilliger",21314,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",1.36536899749404,2.00691180425385,"plain sculpin","Myoxocephalus jaok",21371,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,0.8919608018906,"antlered sculpin","Enophrys diceraus",21388,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",16.3251125766027,3.79083340803505,"Pacific cod","Gadus macrocephalus",21720,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",2.23525376953784,22.299020047265,"saffron cod","Eleginus gracilis",21735,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",10.8631906062256,438.621724329703,"walleye pollock","Gadus chalcogrammus",21740,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.131564218278864,2.89887260614445,"rainbow smelt","Osmerus mordax",23055,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0909800017928412,0,NA,"Gersemia rubiformis",41221,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.222544220071705,6.6897060141795,NA,"Metridium sp.",43010,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0909800017928412,0,"shrimp unid.",NA,66000,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.131564218278864,4.9057844103983,"snow crab","Chionoecetes opilio",68580,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0909800017928412,7.80465701654275,"splendid hermit","Labidochirus splendescens",69061,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.303489662843277,5.7977452122889,"Alaskan hermit","Pagurus ochotensis",69090,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",1.09242899211551,15.3863238326129,"hairy hermit crab","Pagurus capillatus",69120,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,0,"snail egg","gastropod egg",71001,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.131564218278864,2.89887260614445,"fat whelk","Neptunea ventricosa",71882,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.788939329272236,12.4874512264684,NA,"Neptunea heros",71884,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,0,"smooth lamellaria","Velutina velutina",72805,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,6.6897060141795,"Arctic Hiatella","Hiatella arctica",74311,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",15.7990786936877,290.33324101539,"purple-orange sea star","Asterias amurensis",81742,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.434830890921668,0.8919608018906,"basketstar","Gorgonocephalus eucnemis",83020,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,0,"leafy bryozoan","Flustra serrulata",95030,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,0,"sea potato","Styela rustica",98082,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",3.50986575543951,0,"compound ascidian unid.",NA,98300,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,0,"empty bivalve shells",NA,99993,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",1.40595321398006,0,"empty gastropod shells",NA,99994,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",1.05184477562949,86.0742173824429,"rock sole unid.","Lepidopsetta sp.",10260,38,8.5,8.7,21,198808,94
61.015,-168.7545,NA,70,1988,"1988-08-25",0.0403612262855497,2.89887260614445,"Greenland cockle","Serripes groenlandicus",75285,38,8.5,8.7,21,198808,94
61.321,-169.4795,NA,70,1988,"1988-08-25",8.5530211246436,2.27734407025151,"Alaska skate","Bathyraja parmifera",471,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",44.3667617078259,265.538318591326,"yellowfin sole","Limanda aspera",10210,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",5.41279138617379,244.359018737987,"rock sole unid.","Lepidopsetta sp.",10260,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.309946527961231,7.97070424588028,"sturgeon poacher","Podothecus accipenserinus",20040,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.0516957103947093,2.27734407025151,"threaded sculpin","Gymnocanthus pistilliger",21314,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",2.57203239294206,3.41601610537726,"plain sculpin","Myoxocephalus jaok",21371,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",31.5888118640517,11.3867203512575,"Pacific cod","Gadus macrocephalus",21720,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",3.0885340280751,29.6054729132696,"saffron cod","Eleginus gracilis",21735,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",24.4816764896108,46.685553440156,"walleye pollock","Gadus chalcogrammus",21740,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.154859396777103,1.13867203512576,"rainbow smelt","Osmerus mordax",23055,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.723056742304854,0,NA,"Gersemia rubiformis",41221,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.36164223835594,23.9121127376409,"depressed scale worm","Eunoe depressa",56312,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.0516957103947093,0,"shrimp unid.",NA,66000,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.36164223835594,7.97070424588028,"splendid hermit","Labidochirus splendescens",69061,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",9.58602439490968,110.223453000173,"fuzzy hermit crab","Pagurus trigonocheirus",69086,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.36164223835594,7.97070424588028,"Alaskan hermit","Pagurus ochotensis",69090,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",1.91091940934804,25.0507847727666,"hairy hermit crab","Pagurus capillatus",69120,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",1.08469898066079,0,"snail egg","gastropod egg",71001,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.36164223835594,7.97070424588028,NA,"Neptunea borealis",71835,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.36164223835594,45.5468814050302,"Arctic Hiatella","Hiatella arctica",74311,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.723056742304854,31.8828169835211,"discordant mussel","Musculus discors",74562,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",35.6069577416034,394.891461781612,"purple-orange sea star","Asterias amurensis",81742,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.103391420789419,1.13867203512576,"green sea urchin","Strongylocentrotus droebachiensis",82510,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.516501635133042,1.13867203512576,"basketstar","Gorgonocephalus eucnemis",83020,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",21.124643595653,0,"sea potato","Styela rustica",98082,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.36164223835594,7.97070424588028,"sea onion","Boltenia ovifera",98105,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",1.91091940934804,0,"compound ascidian unid.",NA,98300,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",19.2239722346211,0,"empty gastropod shells",NA,99994,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",17.5193801980378,37.5761771591499,"Alaska plaice","Pleuronectes quadrituberculatus",10285,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.103391420789419,2.27734407025151,"circumboreal toad crab","Hyas coarctatus",68577,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.206555107171812,4.55468814050302,"snow crab","Chionoecetes opilio",68580,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",19.2239722346211,169.206664419687,NA,"Neptunea heros",71884,42,7.2,8.6,21,198808,95
61.321,-169.4795,NA,70,1988,"1988-08-25",0.723056742304854,0,"bryozoan unid.","Bryozoa",95000,42,7.2,8.6,21,198808,95
61.65967,-170.19917,NA,70,1988,"1988-08-25",2.64847529924606,5.34865425630306,"yellowfin sole","Limanda aspera",10210,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",1.88027483168454,4.01149069222729,"rock sole unid.","Lepidopsetta sp.",10260,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",5.28692187176156,8.91442376050509,"Alaska plaice","Pleuronectes quadrituberculatus",10285,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",3.35605768523615,2.67432712815153,"Pacific cod","Gadus macrocephalus",21720,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.0303090407857173,0.668581782037882,"Arctic cod","Boreogadus saida",21725,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",20.702857741397,16.2688233629218,"walleye pollock","Gadus chalcogrammus",21740,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.384211664077769,0.222860594012627,"marbled eelpout","Lycodes raridens",24184,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.0303090407857173,0,"shrimp unid.",NA,66000,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.151545203928587,0.668581782037882,"circumboreal toad crab","Hyas coarctatus",68577,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",82.3966874001306,2950.45140413317,"snow crab","Chionoecetes opilio",68580,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.273004227665468,6.01723603834094,"longfinger hermit","Pagurus rathbuni",69095,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.465110059704353,0,"snail egg","gastropod egg",71001,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.0909271223571519,2.00574534611365,"pale moonsnail","Lunatia pallida",71580,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.273004227665468,19.6117322731112,NA,"Neptunea borealis",71835,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.181854244714304,4.01149069222729,"Greenland cockle","Serripes groenlandicus",75285,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.465110059704353,4.68007247426517,NA,"Leptasterias polaris",80590,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",1.23331052726588,11.5887508886566,"purple-orange sea star","Asterias amurensis",81742,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.0606180815714346,1.33716356407576,"green sea urchin","Strongylocentrotus droebachiensis",82510,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",2.03182003561312,6.01723603834094,"basketstar","Gorgonocephalus eucnemis",83020,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",1.35454669040875,0,"sea potato","Styela rustica",98082,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.889659491298408,0,"compound ascidian unid.",NA,98300,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.0303090407857173,0.668581782037882,"snailfish unid.","Liparidae",22200,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",9.65387521143899,82.6812803786847,NA,"Neptunea heros",71884,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",1.35454669040875,0,"empty gastropod shells",NA,99994,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",4.36695333967743,1.33716356407576,"Alaska skate","Bathyraja parmifera",471,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",0.98058661365556,6.01723603834094,"saffron cod","Eleginus gracilis",21735,48,2.1,8.8,21,198808,96
61.65967,-170.19917,NA,70,1988,"1988-08-25",8.02632429336477,104.521618591922,"fuzzy hermit crab","Pagurus trigonocheirus",69086,48,2.1,8.8,21,198808,96
61.99383,-169.5825,NA,70,1988,"1988-08-26",10.3484719490356,1.50660975527234,"Alaska skate","Bathyraja parmifera",471,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0488572020638315,0.430459930077811,"Bering flounder","Hippoglossoides robustus",10140,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",2.0795519222059,5.59597909101154,"rock sole unid.","Lepidopsetta sp.",10260,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",5.17412835953529,8.60919860155622,"Alaska plaice","Pleuronectes quadrituberculatus",10285,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",7.02919542820561,4.95028919589482,"Pacific cod","Gadus macrocephalus",21720,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0389566236720419,0.860919860155622,"Arctic cod","Boreogadus saida",21725,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.488141560708237,3.01321951054468,"saffron cod","Eleginus gracilis",21735,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",5.75029897594444,8.17873867147841,"walleye pollock","Gadus chalcogrammus",21740,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",1.659638260415,0,"jellyfish unid.","Scyphozoa",40500,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.185528229863536,0,NA,"Balanus sp.",65201,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0781284773091227,0,"shrimp unid.",NA,66000,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.224484853535578,4.73505923085592,"circumboreal toad crab","Hyas coarctatus",68577,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",37.9474103659744,1913.82484912595,"snow crab","Chionoecetes opilio",68580,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0781284773091227,4.0893693357392,"splendid hermit","Labidochirus splendescens",69061,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",4.53963042260059,81.787386714784,"fuzzy hermit crab","Pagurus trigonocheirus",69086,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0389566236720419,1.72183972031124,"hairy hermit crab","Pagurus capillatus",69120,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",1.21066855334384,0,"snail egg","gastropod egg",71001,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.117085100981165,4.0893693357392,NA,"Neptunea borealis",71835,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.146356376226456,1.72183972031124,"fat whelk","Neptunea ventricosa",71882,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",4.65671552358176,41.7546132175477,NA,"Neptunea heros",71884,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0389566236720419,2.58275958046686,"ladder whelk","Buccinum scalariforme",72752,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0389566236720419,3.44367944062249,"polar whelk","Buccinum polare",72755,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.117085100981165,0,"discordant mussel","Musculus discors",74562,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.439284358644406,2.15229965038905,NA,"Leptasterias polaris",80590,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.117085100981165,3.44367944062249,NA,"Leptasterias arctica",80594,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",1.10326880078943,7.7482787414006,"purple-orange sea star","Asterias amurensis",81742,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0195859268185404,0.215229965038905,"green sea urchin","Strongylocentrotus droebachiensis",82510,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.0292712752452911,0.215229965038905,"sea cucumber unid.","Holothuroidea",85000,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",1.51328188418854,0,"sea potato","Styela rustica",98082,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.458870285462946,0,"compound ascidian unid.",NA,98300,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",4.978914781245,13.559487797451,"yellowfin sole","Limanda aspera",10210,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.00968534842675074,0.215229965038905,"snake prickleback","Lumpenus sagitta",23808,44,4.5,8.6,21,198808,97
61.99383,-169.5825,NA,70,1988,"1988-08-26",0.585855964835901,2.58275958046686,"basketstar","Gorgonocephalus eucnemis",83020,44,4.5,8.6,21,198808,97
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.828823916505967,5.25103849788373,"Bering flounder","Hippoglossoides robustus",10140,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",40.0051418168971,113.842514634119,"yellowfin sole","Limanda aspera",10210,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.867051476770561,23.3146109306037,"Sakhalin sole","Limanda sakhalinensis",10212,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.981314074484511,3.36066463864559,"rock sole unid.","Lepidopsetta sp.",10260,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",5.97358139519253,6.09120465754512,"Alaska plaice","Pleuronectes quadrituberculatus",10285,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.0380175187246782,1.68033231932279,"poacher unid.","Agonidae",20000,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.428694782967227,12.1824093150902,NA,"Gymnocanthus sp.",21313,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.0380175187246782,0.840166159661396,"ribbed sculpin","Triglops pingeli",21355,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",1.05755915347378,0.840166159661396,"shorthorn (=warty) sculpin","Myoxocephalus scorpius",21368,42,0.7,8.9,21,198808,98
62.32567,-170.2655,NA,70,1988,"1988-08-26",0.152490157978543,3.36066463864559,"Pacific cod","Gadus macrocephalus",21720,42,0.7,8.9,21,198808,98
