"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day"
2010,"NBS","NBS70","P.cod","[60,999)","zoop_other",6.9589412417323e-05,79261,5.51572641760944
2010,"NBS","NBS71","P.cod","[0,10)","MISSING",0,41297,0
2010,"NBS","NBS71","P.cod","[10,30)","MISSING",6.47200926543506e-05,41297,2.67274566634672
2010,"NBS","NBS71","P.cod","[30,60)","MISSING",0.000452497278641757,41297,18.6867801160686
2010,"NBS","NBS71","P.cod","[60,999)","MISSING",0.00164639141852955,41297,67.9910264110148
2010,"NBS","NBS72","P.cod","[0,10)","MISSING",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","amphipods",2.69671010266096e-05,41297,1.1136603710959
2010,"NBS","NBS72","P.cod","[10,30)","Bairdi",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","benthos",1.77834017748863e-08,41297,0.00073440114309748
2010,"NBS","NBS72","P.cod","[10,30)","copepods",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","euphausiids",1.57085915833015e-06,41297,0.0648717706615601
2010,"NBS","NBS72","P.cod","[10,30)","fish_other",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","Flatfish",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","MISSING",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","Mysid",5.59073693725606e-07,41297,0.0230880663297863
2010,"NBS","NBS72","P.cod","[10,30)","Octopus",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","Opilio",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","Pandalidae",2.37245717592159e-07,41297,0.00979753639940341
2010,"NBS","NBS72","P.cod","[10,30)","pollock",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","Polychaete",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","squids",0,41297,0
2010,"NBS","NBS72","P.cod","[10,30)","zoop_other",7.56860156531803e-06,41297,0.312560538842938
2010,"NBS","NBS72","P.cod","[30,60)","MISSING",0.00020139308378306,41297,8.31693018098903
2010,"NBS","NBS72","P.cod","[60,999)","amphipods",0.000177979911950554,41297,7.35003642382201
2010,"NBS","NBS72","P.cod","[60,999)","Bairdi",2.64916383198155e-06,41297,0.109402518769342
2010,"NBS","NBS72","P.cod","[60,999)","benthos",0.00141884929007997,41297,58.5942191324326
2010,"NBS","NBS72","P.cod","[60,999)","copepods",0,41297,0
2010,"NBS","NBS72","P.cod","[60,999)","euphausiids",0,41297,0
2010,"NBS","NBS72","P.cod","[60,999)","fish_other",0.00286402606143982,41297,118.27568425928
2010,"NBS","NBS72","P.cod","[60,999)","Flatfish",0.000182259438223608,41297,7.52676802032035
2010,"NBS","NBS72","P.cod","[60,999)","MISSING",0,41297,0
2010,"NBS","NBS72","P.cod","[60,999)","Mysid",2.49817443372721e-06,41297,0.103167109589633
2010,"NBS","NBS72","P.cod","[60,999)","Octopus",2.60772017152078e-07,41297,0.0107691019923293
2010,"NBS","NBS72","P.cod","[60,999)","Opilio",0.000452295467992599,41297,18.6784459416904
2010,"NBS","NBS72","P.cod","[60,999)","Pandalidae",1.70303065950156e-06,41297,0.0703300571454358
2010,"NBS","NBS72","P.cod","[60,999)","pollock",2.00523255549721e-06,41297,0.0828100888443681
2010,"NBS","NBS72","P.cod","[60,999)","Polychaete",0.000221410429562485,41297,9.14358650964193
2010,"NBS","NBS72","P.cod","[60,999)","squids",0,41297,0
2010,"NBS","NBS72","P.cod","[60,999)","zoop_other",0.000111484695327734,41297,4.60398346294942
2010,"NBS","NBS81","P.cod","[0,10)","MISSING",0,38352,0
2010,"NBS","NBS81","P.cod","[10,30)","MISSING",1.98545512733038e-05,38352,0.761461750433749
2010,"NBS","NBS81","P.cod","[30,60)","MISSING",8.73293561988347e-05,38352,3.34925546893771
2010,"NBS","NBS81","P.cod","[60,999)","MISSING",0.000633000189339683,38352,24.2768232615555
2017,"NBS","NBS70","P.cod","[0,10)","MISSING",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","amphipods",3.96115472273561e-05,79261,3.13965084478747
2017,"NBS","NBS70","P.cod","[10,30)","Bairdi",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","benthos",2.72597872601607e-05,79261,2.1606379980276
2017,"NBS","NBS70","P.cod","[10,30)","copepods",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","euphausiids",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","fish_other",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","Flatfish",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","MISSING",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","Mysid",4.22827078592615e-06,79261,0.335136970763292
2017,"NBS","NBS70","P.cod","[10,30)","Octopus",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","Opilio",2.29780370631394e-06,79261,0.182126219566149
2017,"NBS","NBS70","P.cod","[10,30)","Pandalidae",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","pollock",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","Polychaete",3.3231230327233e-05,79261,2.63394054696682
2017,"NBS","NBS70","P.cod","[10,30)","squids",0,79261,0
2017,"NBS","NBS70","P.cod","[10,30)","zoop_other",0.000108607003848966,79261,8.60829973207288
2017,"NBS","NBS70","P.cod","[30,60)","amphipods",6.15071331514419e-05,79261,4.87511688071644
2017,"NBS","NBS70","P.cod","[30,60)","Bairdi",0,79261,0
2017,"NBS","NBS70","P.cod","[30,60)","benthos",0.00422770221990424,79261,335.09190565183
2017,"NBS","NBS70","P.cod","[30,60)","copepods",0,79261,0
2017,"NBS","NBS70","P.cod","[30,60)","euphausiids",0,79261,0
2017,"NBS","NBS70","P.cod","[30,60)","fish_other",0.000111021664998136,79261,8.79968818941729
2017,"NBS","NBS70","P.cod","[30,60)","Flatfish",8.41521026137123e-05,79261,6.66997980526545
2017,"NBS","NBS70","P.cod","[30,60)","MISSING",0,79261,0
2017,"NBS","NBS70","P.cod","[30,60)","Mysid",1.62392647665767e-05,79261,1.28714036466363
2017,"NBS","NBS70","P.cod","[30,60)","Octopus",9.88518811374825e-05,79261,7.835098950838
2017,"NBS","NBS70","P.cod","[30,60)","Opilio",0.00371228581979431,79261,294.239486362717
2017,"NBS","NBS70","P.cod","[30,60)","Pandalidae",9.99774101299318e-05,79261,7.92430950430853
2017,"NBS","NBS70","P.cod","[30,60)","pollock",0,79261,0
2017,"NBS","NBS70","P.cod","[30,60)","Polychaete",0.000908540199978746,79261,72.0118047905154
2017,"NBS","NBS70","P.cod","[30,60)","squids",0,79261,0
2017,"NBS","NBS70","P.cod","[30,60)","zoop_other",0.000455439102993403,79261,36.0985587423601
2017,"NBS","NBS70","P.cod","[60,999)","amphipods",9.64056283837361e-06,79261,0.764120651132331
2017,"NBS","NBS70","P.cod","[60,999)","Bairdi",1.65220818030011e-05,79261,1.30955672578767
2017,"NBS","NBS70","P.cod","[60,999)","benthos",0.00313259962615867,79261,248.292978968962
2017,"NBS","NBS70","P.cod","[60,999)","copepods",0,79261,0
2017,"NBS","NBS70","P.cod","[60,999)","euphausiids",0,79261,0
2017,"NBS","NBS70","P.cod","[60,999)","fish_other",0.00151411539667455,79261,120.010300455821
2017,"NBS","NBS70","P.cod","[60,999)","Flatfish",0.000218086020184621,79261,17.2857160458532
2017,"NBS","NBS70","P.cod","[60,999)","MISSING",1.82928361224232e-06,79261,0.144990848389938
2017,"NBS","NBS70","P.cod","[60,999)","Mysid",8.65357606929864e-07,79261,0.0685891092828679
2017,"NBS","NBS70","P.cod","[60,999)","Octopus",0,79261,0
2017,"NBS","NBS70","P.cod","[60,999)","Opilio",0.00524295955031202,79261,415.562216917281
2017,"NBS","NBS70","P.cod","[60,999)","Pandalidae",3.30628304674658e-05,79261,2.6205930056818
2017,"NBS","NBS70","P.cod","[60,999)","pollock",0.000186029128815622,79261,14.744854779055
2017,"NBS","NBS70","P.cod","[60,999)","Polychaete",0.000268502102075701,79261,21.2817451126221
2017,"NBS","NBS70","P.cod","[60,999)","squids",0,79261,0
2017,"NBS","NBS70","P.cod","[60,999)","zoop_other",0.000421986525492596,79261,33.4470739970686
2017,"NBS","NBS71","P.cod","[0,10)","MISSING",0,41297,0
2017,"NBS","NBS71","P.cod","[10,30)","MISSING",8.03616144484543e-05,41297,3.31869359187782
2017,"NBS","NBS71","P.cod","[30,60)","amphipods",2.37643285936029e-05,41297,0.981395477930021
2017,"NBS","NBS71","P.cod","[30,60)","Bairdi",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","benthos",0.000653015507245981,41297,26.9675814027373
2017,"NBS","NBS71","P.cod","[30,60)","copepods",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","euphausiids",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","fish_other",0.00308082012344302,41297,127.228628637826
2017,"NBS","NBS71","P.cod","[30,60)","Flatfish",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","MISSING",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","Mysid",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","Octopus",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","Opilio",0.000886100433935005,41297,36.5932896202139
2017,"NBS","NBS71","P.cod","[30,60)","Pandalidae",8.01190148996413e-06,41297,0.330867495831049
2017,"NBS","NBS71","P.cod","[30,60)","pollock",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","Polychaete",3.0301374148346e-05,41297,1.25135584820424
2017,"NBS","NBS71","P.cod","[30,60)","squids",0,41297,0
2017,"NBS","NBS71","P.cod","[30,60)","zoop_other",0.000576998949850223,41297,23.8283256319647
2017,"NBS","NBS71","P.cod","[60,999)","amphipods",2.24676278081712e-05,41297,0.927845625594045
2017,"NBS","NBS71","P.cod","[60,999)","Bairdi",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","benthos",0.000345784945768309,41297,14.2798809053938
2017,"NBS","NBS71","P.cod","[60,999)","copepods",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","euphausiids",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","fish_other",0.00598805677058032,41297,247.288780454655
2017,"NBS","NBS71","P.cod","[60,999)","Flatfish",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","MISSING",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","Mysid",5.40354840461155e-07,41297,0.0223150338465243
2017,"NBS","NBS71","P.cod","[60,999)","Octopus",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","Opilio",0.00309261205496992,41297,127.715600034093
2017,"NBS","NBS71","P.cod","[60,999)","Pandalidae",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","pollock",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","Polychaete",1.8953872568661e-05,41297,0.782738075467995
2017,"NBS","NBS71","P.cod","[60,999)","squids",0,41297,0
2017,"NBS","NBS71","P.cod","[60,999)","zoop_other",0.00035140380136555,41297,14.5119227849931
2017,"NBS","NBS72","P.cod","[10,30)","amphipods",4.68228296143947e-05,41297,1.93364239458566
2017,"NBS","NBS72","P.cod","[10,30)","Bairdi",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","benthos",4.0231332911777e-05,41297,1.66143335525766
2017,"NBS","NBS72","P.cod","[10,30)","copepods",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","euphausiids",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","fish_other",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","Flatfish",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","MISSING",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","Mysid",9.04495537709428e-07,41297,0.0373529522207862
2017,"NBS","NBS72","P.cod","[10,30)","Octopus",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","Opilio",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","Pandalidae",4.00716167352418e-05,41297,1.65483755631528
2017,"NBS","NBS72","P.cod","[10,30)","pollock",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","Polychaete",2.44349333892667e-05,41297,1.00908944417655
2017,"NBS","NBS72","P.cod","[10,30)","squids",0,41297,0
2017,"NBS","NBS72","P.cod","[10,30)","zoop_other",0.000146802300365631,41297,6.06249459819947
2017,"NBS","NBS72","P.cod","[30,60)","amphipods",0.00033891537278317,41297,13.9961881498266
2017,"NBS","NBS72","P.cod","[30,60)","Bairdi",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","benthos",0.00116847258968773,41297,48.2544125363342
2017,"NBS","NBS72","P.cod","[30,60)","copepods",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","euphausiids",4.20666434382361e-06,41297,0.173722617406884
2017,"NBS","NBS72","P.cod","[30,60)","fish_other",0.00246943847727017,41297,101.980400795826
2017,"NBS","NBS72","P.cod","[30,60)","Flatfish",4.46665594700418e-05,41297,1.84459490643432
2017,"NBS","NBS72","P.cod","[30,60)","MISSING",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","Mysid",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","Octopus",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","Opilio",0.00245385050314929,41297,101.336664228556
2017,"NBS","NBS72","P.cod","[30,60)","Pandalidae",0.000260369931050796,41297,10.7524970426047
2017,"NBS","NBS72","P.cod","[30,60)","pollock",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","Polychaete",0.00049468476646975,41297,20.4289968009013
2017,"NBS","NBS72","P.cod","[30,60)","squids",0,41297,0
2017,"NBS","NBS72","P.cod","[30,60)","zoop_other",0.000713413373765244,41297,29.4618320963833
2017,"NBS","NBS72","P.cod","[60,999)","amphipods",5.42635190353088e-05,41297,2.24092054560115
2017,"NBS","NBS72","P.cod","[60,999)","Bairdi",0,41297,0
2017,"NBS","NBS72","P.cod","[60,999)","benthos",0.00495181815351084,41297,204.495234285537
2017,"NBS","NBS72","P.cod","[60,999)","copepods",0,41297,0
2017,"NBS","NBS72","P.cod","[60,999)","euphausiids",1.44502275446796e-06,41297,0.0596751046912633
2017,"NBS","NBS72","P.cod","[60,999)","fish_other",0.00359187229136228,41297,148.333550016388
2017,"NBS","NBS72","P.cod","[60,999)","Flatfish",0.00087444759593892,41297,36.1120623694896
2017,"NBS","NBS72","P.cod","[60,999)","MISSING",0.00094046284762069,41297,38.8382942181916
2017,"NBS","NBS72","P.cod","[60,999)","Mysid",4.29374911347668e-07,41297,0.0177318957139246
2017,"NBS","NBS72","P.cod","[60,999)","Octopus",3.86856392700257e-05,41297,1.59760084493425
2017,"NBS","NBS72","P.cod","[60,999)","Opilio",0.00600571441749401,41297,248.01798829925
2017,"NBS","NBS72","P.cod","[60,999)","Pandalidae",0.000199677336484132,41297,8.24607496478521
2017,"NBS","NBS72","P.cod","[60,999)","pollock",0,41297,0
2017,"NBS","NBS72","P.cod","[60,999)","Polychaete",0.000279068639859718,41297,11.5246976202868
2017,"NBS","NBS72","P.cod","[60,999)","squids",0,41297,0
2017,"NBS","NBS72","P.cod","[60,999)","zoop_other",0.000505210760206221,41297,20.8636887642363
2017,"NBS","NBS81","P.cod","[0,10)","MISSING",0,38352,0
2017,"NBS","NBS81","P.cod","[10,30)","MISSING",5.34097919101169e-05,38352,2.0483723393368
2017,"NBS","NBS81","P.cod","[30,60)","amphipods",3.25962796290876e-05,38352,1.25013251633477
2017,"NBS","NBS81","P.cod","[30,60)","Bairdi",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","benthos",0.000186797110433833,38352,7.16404277935836
2017,"NBS","NBS81","P.cod","[30,60)","copepods",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","euphausiids",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","fish_other",6.2844912644757e-05,38352,2.41022808975172
2017,"NBS","NBS81","P.cod","[30,60)","Flatfish",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","MISSING",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","Mysid",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","Octopus",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","Opilio",0.000222298166660949,38352,8.5255792877807
2017,"NBS","NBS81","P.cod","[30,60)","Pandalidae",4.14157426000123e-06,38352,0.158837656019567
2017,"NBS","NBS81","P.cod","[30,60)","pollock",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","Polychaete",4.01106911902691e-05,38352,1.5383252285292
2017,"NBS","NBS81","P.cod","[30,60)","squids",0,38352,0
2017,"NBS","NBS81","P.cod","[30,60)","zoop_other",4.06153731420629e-05,38352,1.5576807907444
2017,"NBS","NBS81","P.cod","[60,999)","amphipods",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","Bairdi",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","benthos",0.000690417461456529,38352,26.4788904817808
2017,"NBS","NBS81","P.cod","[60,999)","copepods",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","euphausiids",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","fish_other",1.45643164759742e-05,38352,0.558570665486564
2017,"NBS","NBS81","P.cod","[60,999)","Flatfish",2.4112042179258e-06,38352,0.0924745041658902
2017,"NBS","NBS81","P.cod","[60,999)","MISSING",7.94902489426087e-08,38352,0.00304861002744693
2017,"NBS","NBS81","P.cod","[60,999)","Mysid",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","Octopus",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","Opilio",0.000381078868963044,38352,14.6151367824707
2017,"NBS","NBS81","P.cod","[60,999)","Pandalidae",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","pollock",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","Polychaete",0.000147165472607212,38352,5.64409020543181
2017,"NBS","NBS81","P.cod","[60,999)","squids",0,38352,0
2017,"NBS","NBS81","P.cod","[60,999)","zoop_other",3.77792324831058e-05,38352,1.44890912419207
2019,"NBS","NBS70","P.cod","[0,10)","MISSING",0,79261,0
2019,"NBS","NBS70","P.cod","[10,30)","amphipods",0.00030398564083863,79261,24.0942058785107
2019,"NBS","NBS70","P.cod","[10,30)","Bairdi",0,79261,0
2019,"NBS","NBS70","P.cod","[10,30)","benthos",0.000281798893171714,79261,22.3356620716833
2019,"NBS","NBS70","P.cod","[10,30)","copepods",1.54740087171728e-07,79261,0.0122648540493183
2019,"NBS","NBS70","P.cod","[10,30)","euphausiids",1.19643243024549e-06,79261,0.0948304308536877
2019,"NBS","NBS70","P.cod","[10,30)","fish_other",2.87372242788598e-05,79261,2.27774113356671
2019,"NBS","NBS70","P.cod","[10,30)","Flatfish",0,79261,0
2019,"NBS","NBS70","P.cod","[10,30)","MISSING",8.3106312188366e-06,79261,0.658708941036208
2019,"NBS","NBS70","P.cod","[10,30)","Mysid",5.81107137966426e-05,79261,4.60591328623569
2019,"NBS","NBS70","P.cod","[10,30)","Octopus",0,79261,0
2019,"NBS","NBS70","P.cod","[10,30)","Opilio",6.35089268820493e-05,79261,5.03378105359811
2019,"NBS","NBS70","P.cod","[10,30)","Pandalidae",5.90841203880706e-05,79261,4.68306646607886
2019,"NBS","NBS70","P.cod","[10,30)","pollock",0,79261,0
2019,"NBS","NBS70","P.cod","[10,30)","Polychaete",0.000127813155043409,79261,10.1305984818956
2019,"NBS","NBS70","P.cod","[10,30)","squids",0,79261,0
2019,"NBS","NBS70","P.cod","[10,30)","zoop_other",0.000874747590169652,79261,69.3333687444368
2019,"NBS","NBS70","P.cod","[30,60)","amphipods",0.000197818459410449,79261,15.6792889113316
2019,"NBS","NBS70","P.cod","[30,60)","Bairdi",0,79261,0
2019,"NBS","NBS70","P.cod","[30,60)","benthos",0.00435067496689314,79261,344.838848550917
2019,"NBS","NBS70","P.cod","[30,60)","copepods",5.77013631059548e-07,79261,0.0457346774114109
2019,"NBS","NBS70","P.cod","[30,60)","euphausiids",0,79261,0
2019,"NBS","NBS70","P.cod","[30,60)","fish_other",0.000147234577455684,79261,11.669959843715
2019,"NBS","NBS70","P.cod","[30,60)","Flatfish",7.29608079871654e-05,79261,5.78294660187072
2019,"NBS","NBS70","P.cod","[30,60)","MISSING",6.59986019173665e-05,79261,5.23111518657238
2019,"NBS","NBS70","P.cod","[30,60)","Mysid",3.07690357801998e-05,79261,2.43878454497441
2019,"NBS","NBS70","P.cod","[30,60)","Octopus",0,79261,0
2019,"NBS","NBS70","P.cod","[30,60)","Opilio",0.00214992416200989,79261,170.405139005066
2019,"NBS","NBS70","P.cod","[30,60)","Pandalidae",5.39399111475881e-05,79261,4.27533129746898
2019,"NBS","NBS70","P.cod","[30,60)","pollock",0.000161961945142017,79261,12.8372657339014
2019,"NBS","NBS70","P.cod","[30,60)","Polychaete",0.000780629118776235,79261,61.8734445833232
2019,"NBS","NBS70","P.cod","[30,60)","squids",1.16306805364995e-07,79261,0.00921859370003485
2019,"NBS","NBS70","P.cod","[30,60)","zoop_other",0.000761446645981718,79261,60.353022607157
2019,"NBS","NBS70","P.cod","[60,999)","amphipods",6.7415523610692e-05,79261,5.34342181690706
2019,"NBS","NBS70","P.cod","[60,999)","Bairdi",1.99441784757247e-05,79261,1.58079553016441
2019,"NBS","NBS70","P.cod","[60,999)","benthos",0.00275922133745277,79261,218.698642427844
2019,"NBS","NBS70","P.cod","[60,999)","copepods",0,79261,0
2019,"NBS","NBS70","P.cod","[60,999)","euphausiids",5.09802580666248e-07,79261,0.0404074623461875
2019,"NBS","NBS70","P.cod","[60,999)","fish_other",0.000441678378599556,79261,35.0078699661794
2019,"NBS","NBS70","P.cod","[60,999)","Flatfish",0.00150878008674593,79261,119.587418455569
2019,"NBS","NBS70","P.cod","[60,999)","MISSING",0.000247536297103981,79261,19.6199744447587
2019,"NBS","NBS70","P.cod","[60,999)","Mysid",3.54601005939932e-05,79261,2.81060303318049
2019,"NBS","NBS70","P.cod","[60,999)","Octopus",1.21145212781168e-07,79261,0.00960209071024813
2019,"NBS","NBS70","P.cod","[60,999)","Opilio",0.00489898224479826,79261,388.298231704955
2019,"NBS","NBS70","P.cod","[60,999)","Pandalidae",2.60947614626873e-05,79261,2.06829688829405
2019,"NBS","NBS70","P.cod","[60,999)","pollock",0.00133963839037416,79261,106.181078459446
2019,"NBS","NBS70","P.cod","[60,999)","Polychaete",0.000182397687953068,79261,14.4570231448481
2019,"NBS","NBS70","P.cod","[60,999)","squids",0,79261,0
2019,"NBS","NBS70","P.cod","[60,999)","zoop_other",0.000129796782360948,79261,10.2878227667111
2019,"NBS","NBS71","P.cod","[0,10)","MISSING",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","amphipods",7.84571399191457e-05,41297,3.24004450724096
2019,"NBS","NBS71","P.cod","[10,30)","Bairdi",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","benthos",0.000543999534179218,41297,22.4655487629992
2019,"NBS","NBS71","P.cod","[10,30)","copepods",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","euphausiids",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","fish_other",1.20277382890755e-05,41297,0.496709508123952
2019,"NBS","NBS71","P.cod","[10,30)","Flatfish",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","MISSING",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","Mysid",3.01762997177785e-05,41297,1.2461906494451
2019,"NBS","NBS71","P.cod","[10,30)","Octopus",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","Opilio",0.000198146250405096,41297,8.18284570297925
2019,"NBS","NBS71","P.cod","[10,30)","Pandalidae",0.000295746637861824,41297,12.2134489037798
2019,"NBS","NBS71","P.cod","[10,30)","pollock",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","Polychaete",6.0962830020435e-05,41297,2.51758199135391
2019,"NBS","NBS71","P.cod","[10,30)","squids",0,41297,0
2019,"NBS","NBS71","P.cod","[10,30)","zoop_other",0.000225911429720312,41297,9.32946431315974
2019,"NBS","NBS71","P.cod","[30,60)","amphipods",6.23065018329401e-05,41297,2.57307160619493
2019,"NBS","NBS71","P.cod","[30,60)","Bairdi",5.68086483631107e-05,41297,2.34602675145138
2019,"NBS","NBS71","P.cod","[30,60)","benthos",0.00277630573396373,41297,114.6530978955
2019,"NBS","NBS71","P.cod","[30,60)","copepods",0,41297,0
2019,"NBS","NBS71","P.cod","[30,60)","euphausiids",0,41297,0
2019,"NBS","NBS71","P.cod","[30,60)","fish_other",8.37337188541931e-05,41297,3.45795138752161
2019,"NBS","NBS71","P.cod","[30,60)","Flatfish",3.41657355714345e-05,41297,1.41094238189353
2019,"NBS","NBS71","P.cod","[30,60)","MISSING",0,41297,0
2019,"NBS","NBS71","P.cod","[30,60)","Mysid",6.49963134617861e-07,41297,0.0268415275703138
2019,"NBS","NBS71","P.cod","[30,60)","Octopus",0,41297,0
2019,"NBS","NBS71","P.cod","[30,60)","Opilio",0.000404714714952789,41297,16.7135035834053
2019,"NBS","NBS71","P.cod","[30,60)","Pandalidae",1.2816196162873e-05,41297,0.529270452938165
2019,"NBS","NBS71","P.cod","[30,60)","pollock",0,41297,0
2019,"NBS","NBS71","P.cod","[30,60)","Polychaete",0.000234933179824357,41297,9.70203552720648
2019,"NBS","NBS71","P.cod","[30,60)","squids",0,41297,0
2019,"NBS","NBS71","P.cod","[30,60)","zoop_other",0.000176063024662868,41297,7.27087472950245
2019,"NBS","NBS71","P.cod","[60,999)","amphipods",1.00996115548607e-06,41297,0.041708365838108
2019,"NBS","NBS71","P.cod","[60,999)","Bairdi",8.5167835115191e-05,41297,3.51717608675204
2019,"NBS","NBS71","P.cod","[60,999)","benthos",0.00566423944198698,41297,233.916096235736
2019,"NBS","NBS71","P.cod","[60,999)","copepods",0,41297,0
2019,"NBS","NBS71","P.cod","[60,999)","euphausiids",0,41297,0
2019,"NBS","NBS71","P.cod","[60,999)","fish_other",0.000794813335368982,41297,32.8234063107328
2019,"NBS","NBS71","P.cod","[60,999)","Flatfish",1.4840257172082e-06,41297,0.061285810043547
2019,"NBS","NBS71","P.cod","[60,999)","MISSING",2.71761569825084e-05,41297,1.12229375490665
2019,"NBS","NBS71","P.cod","[60,999)","Mysid",8.23160228991607e-07,41297,0.0339940479766664
2019,"NBS","NBS71","P.cod","[60,999)","Octopus",0,41297,0
2019,"NBS","NBS71","P.cod","[60,999)","Opilio",0.00390474582340932,41297,161.254288269335
2019,"NBS","NBS71","P.cod","[60,999)","Pandalidae",4.61372986935774e-06,41297,0.190533202414867
2019,"NBS","NBS71","P.cod","[60,999)","pollock",0,41297,0
2019,"NBS","NBS71","P.cod","[60,999)","Polychaete",4.36552539540612e-05,41297,1.80283102254087
2019,"NBS","NBS71","P.cod","[60,999)","squids",0,41297,0
2019,"NBS","NBS71","P.cod","[60,999)","zoop_other",7.78051218199877e-05,41297,3.21311811580003
2019,"NBS","NBS72","P.cod","[10,30)","amphipods",7.260043562135e-05,41297,2.99818018985489
2019,"NBS","NBS72","P.cod","[10,30)","Bairdi",0,41297,0
2019,"NBS","NBS72","P.cod","[10,30)","benthos",0.000170374972951028,41297,7.03597525795862
2019,"NBS","NBS72","P.cod","[10,30)","copepods",1.42257178684452e-08,41297,0.00058747947081318
2019,"NBS","NBS72","P.cod","[10,30)","euphausiids",3.50509955727669e-07,41297,0.0144750096416856
2019,"NBS","NBS72","P.cod","[10,30)","fish_other",8.24211695058369e-07,41297,0.0340374703708255
2019,"NBS","NBS72","P.cod","[10,30)","Flatfish",0,41297,0
2019,"NBS","NBS72","P.cod","[10,30)","MISSING",3.91459900112598e-07,41297,0.01616611949495
