"species_name","model","stratum_bin","year","lbin","cons_vonb_tot","pred_n","pred_full","dtot"
"POP","EGOA","Southeastern_slope",1996,"[0,20)",0.0504166973410155,NA,NA,NA
"POP","EGOA","Southeastern_slope",1996,"[20,999)",43.7463633437385,NA,NA,NA
"POP","EGOA","Southeastern_slope",1999,"[0,20)",0.110231636321276,NA,NA,NA
"POP","EGOA","Southeastern_slope",1999,"[20,999)",10.7364513435514,NA,NA,NA
"POP","EGOA","Southeastern_slope",2003,"[0,20)",0.128091911724175,NA,NA,NA
"POP","EGOA","Southeastern_slope",2003,"[20,999)",31.9048278493641,NA,NA,NA
"POP","EGOA","Southeastern_slope",2005,"[0,20)",0.0872714845015416,NA,NA,NA
"POP","EGOA","Southeastern_slope",2005,"[20,999)",27.6964974995996,NA,NA,NA
"POP","EGOA","Southeastern_slope",2007,"[0,20)",0.0450258490629807,NA,NA,NA
"POP","EGOA","Southeastern_slope",2007,"[20,999)",14.8587205611335,NA,NA,NA
"POP","EGOA","Southeastern_slope",2009,"[0,20)",0.105874267621086,NA,NA,NA
"POP","EGOA","Southeastern_slope",2009,"[20,999)",21.9279327502281,5,5,1
"POP","EGOA","Southeastern_slope",2011,"[0,20)",0.0570163778315191,NA,NA,NA
"POP","EGOA","Southeastern_slope",2011,"[20,999)",19.9908201336741,16,12,1
"POP","EGOA","Southeastern_slope",2013,"[0,20)",0.0221191618942892,NA,NA,NA
"POP","EGOA","Southeastern_slope",2013,"[20,999)",9.61757068099167,44,34,1
"POP","EGOA","Southeastern_slope",2015,"[0,20)",0.0889544030509737,NA,NA,NA
"POP","EGOA","Southeastern_slope",2015,"[20,999)",32.9129951053393,40,29,1
"POP","EGOA","Southeastern_slope",2017,"[0,20)",0.0281169779373801,NA,NA,NA
"POP","EGOA","Southeastern_slope",2017,"[20,999)",31.9415520874198,130,74,1
"POP","EGOA","Southeastern_slope",2019,"[0,20)",0.118734020663496,NA,NA,NA
"POP","EGOA","Southeastern_slope",2019,"[20,999)",28.4093194738509,30,26,1
"POP","EGOA","Southeastern_slope",2021,"[0,20)",0.0814793361396244,1,1,1
"POP","EGOA","Southeastern_slope",2021,"[20,999)",23.9438246137938,56,46,1
"POP","EGOA","Yakutat_gully",1984,"[0,20)",0.00694470299356541,NA,NA,NA
"POP","EGOA","Yakutat_gully",1984,"[20,999)",44.3353272040397,NA,NA,NA
"POP","EGOA","Yakutat_gully",1987,"[0,20)",0.020666118635744,NA,NA,NA
"POP","EGOA","Yakutat_gully",1987,"[20,999)",1.85109354032519,NA,NA,NA
"POP","EGOA","Yakutat_gully",1990,"[0,20)",0.00829491270981808,NA,NA,NA
"POP","EGOA","Yakutat_gully",1990,"[20,999)",4.36785723759886,NA,NA,NA
"POP","EGOA","Yakutat_gully",1993,"[0,20)",0.00418705231971779,NA,NA,NA
"POP","EGOA","Yakutat_gully",1993,"[20,999)",3.99579490658698,NA,NA,NA
"POP","EGOA","Yakutat_gully",1996,"[0,20)",0.0107538366277316,NA,NA,NA
"POP","EGOA","Yakutat_gully",1996,"[20,999)",1.13917053786569,NA,NA,NA
"POP","EGOA","Yakutat_gully",1999,"[0,20)",0,NA,NA,NA
"POP","EGOA","Yakutat_gully",1999,"[20,999)",0.909165230748068,NA,NA,NA
"POP","EGOA","Yakutat_gully",2003,"[0,20)",0.00300488600097138,NA,NA,NA
"POP","EGOA","Yakutat_gully",2003,"[20,999)",1.65928513958119,NA,NA,NA
"POP","EGOA","Yakutat_gully",2005,"[0,20)",0.0240580649138317,NA,NA,NA
"POP","EGOA","Yakutat_gully",2005,"[20,999)",0.965013911738965,3,3,1
"POP","EGOA","Yakutat_gully",2007,"[0,20)",0.0168384374696115,NA,NA,NA
"POP","EGOA","Yakutat_gully",2007,"[20,999)",2.36501889955082,NA,NA,NA
"POP","EGOA","Yakutat_gully",2009,"[0,20)",0.161774529508079,NA,NA,NA
"POP","EGOA","Yakutat_gully",2009,"[20,999)",21.0293573618095,NA,NA,NA
"POP","EGOA","Yakutat_gully",2011,"[0,20)",0.0054976860628353,NA,NA,NA
"POP","EGOA","Yakutat_gully",2011,"[20,999)",2.78414691318575,18,16,1
"POP","EGOA","Yakutat_gully",2013,"[0,20)",0.0568370169454012,NA,NA,NA
"POP","EGOA","Yakutat_gully",2013,"[20,999)",2.22929533880978,37,9,1
"POP","EGOA","Yakutat_gully",2015,"[0,20)",0,NA,NA,NA
"POP","EGOA","Yakutat_gully",2015,"[20,999)",2.06179502320511,17,16,1
"POP","EGOA","Yakutat_gully",2017,"[0,20)",0.0220459214137894,1,0,NA
"POP","EGOA","Yakutat_gully",2017,"[20,999)",12.0302772992605,6,4,1
"POP","EGOA","Yakutat_gully",2019,"[0,20)",0.0137412941528397,NA,NA,NA
"POP","EGOA","Yakutat_gully",2019,"[20,999)",1.67303464715012,1,0,NA
"POP","EGOA","Yakutat_gully",2021,"[0,20)",0.00109812376025036,NA,NA,NA
"POP","EGOA","Yakutat_gully",2021,"[20,999)",2.69093079758074,14,10,1
"POP","EGOA","Yakutat_shelf",1984,"[0,20)",0.00596418283511196,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1984,"[20,999)",7.5912835295626,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1987,"[0,20)",0.200265188489759,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1987,"[20,999)",0.812769573089288,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1990,"[0,20)",0.0590314994213065,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1990,"[20,999)",0.627338785694403,10,6,1
"POP","EGOA","Yakutat_shelf",1993,"[0,20)",0.0114321813349438,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1993,"[20,999)",0.888227260490628,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1996,"[0,20)",0.0511761512573734,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1996,"[20,999)",6.01921783134225,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1999,"[0,20)",0.142835639077716,NA,NA,NA
"POP","EGOA","Yakutat_shelf",1999,"[20,999)",4.62145421371116,NA,NA,NA
"POP","EGOA","Yakutat_shelf",2003,"[0,20)",0.0901826682562657,NA,NA,NA
"POP","EGOA","Yakutat_shelf",2003,"[20,999)",0.514784813926626,NA,NA,NA
"POP","EGOA","Yakutat_shelf",2005,"[0,20)",0.481954768727312,2,2,1
"POP","EGOA","Yakutat_shelf",2005,"[20,999)",2.2863818541528,10,9,1
"POP","EGOA","Yakutat_shelf",2007,"[0,20)",0.162671277906883,NA,NA,NA
"POP","EGOA","Yakutat_shelf",2007,"[20,999)",0.90431537162261,NA,NA,NA
"POP","EGOA","Yakutat_shelf",2009,"[0,20)",0.779130406974805,NA,NA,NA
"POP","EGOA","Yakutat_shelf",2009,"[20,999)",2.0409815614988,5,4,1
"POP","EGOA","Yakutat_shelf",2011,"[0,20)",0.334552199925937,10,8,1
"POP","EGOA","Yakutat_shelf",2011,"[20,999)",7.68631583322136,58,36,1
"POP","EGOA","Yakutat_shelf",2013,"[0,20)",0.123766408453354,1,1,1
"POP","EGOA","Yakutat_shelf",2013,"[20,999)",3.08181193692007,54,48,1
"POP","EGOA","Yakutat_shelf",2015,"[0,20)",0.1947273872232,2,2,1
"POP","EGOA","Yakutat_shelf",2015,"[20,999)",7.79861932531803,26,23,1
"POP","EGOA","Yakutat_shelf",2017,"[0,20)",0.0641568104070228,5,2,1
"POP","EGOA","Yakutat_shelf",2017,"[20,999)",0.509010386222869,34,19,1
"POP","EGOA","Yakutat_shelf",2019,"[0,20)",1.98431658476468,12,9,1
"POP","EGOA","Yakutat_shelf",2019,"[20,999)",6.22690802411328,18,9,1
"POP","EGOA","Yakutat_shelf",2021,"[0,20)",0.190845043977224,5,0,NA
"POP","EGOA","Yakutat_shelf",2021,"[20,999)",2.70331801330271,49,29,1
"POP","EGOA","Yakutat_slope",1984,"[0,20)",0.00405917641737363,NA,NA,NA
"POP","EGOA","Yakutat_slope",1984,"[20,999)",4.60770885284419,NA,NA,NA
"POP","EGOA","Yakutat_slope",1987,"[0,20)",0.0292410071811562,NA,NA,NA
"POP","EGOA","Yakutat_slope",1987,"[20,999)",17.6953461454063,NA,NA,NA
"POP","EGOA","Yakutat_slope",1990,"[0,20)",0.0135675349297008,NA,NA,NA
"POP","EGOA","Yakutat_slope",1990,"[20,999)",19.3526921271578,NA,NA,NA
"POP","EGOA","Yakutat_slope",1993,"[0,20)",0.00374227355312544,NA,NA,NA
"POP","EGOA","Yakutat_slope",1993,"[20,999)",16.8979352832567,NA,NA,NA
"POP","EGOA","Yakutat_slope",1996,"[0,20)",0.0651616874083366,NA,NA,NA
"POP","EGOA","Yakutat_slope",1996,"[20,999)",13.0640587380655,NA,NA,NA
"POP","EGOA","Yakutat_slope",1999,"[0,20)",0,NA,NA,NA
"POP","EGOA","Yakutat_slope",1999,"[20,999)",5.55069316659397,NA,NA,NA
"POP","EGOA","Yakutat_slope",2003,"[0,20)",0.0163164925669746,NA,NA,NA
"POP","EGOA","Yakutat_slope",2003,"[20,999)",9.3726646077513,NA,NA,NA
"POP","EGOA","Yakutat_slope",2005,"[0,20)",0.0641633885916429,2,1,1
"POP","EGOA","Yakutat_slope",2005,"[20,999)",42.7036557857602,23,18,1
"POP","EGOA","Yakutat_slope",2007,"[0,20)",0.202031616992968,NA,NA,NA
"POP","EGOA","Yakutat_slope",2007,"[20,999)",19.9235522746982,NA,NA,NA
"POP","EGOA","Yakutat_slope",2009,"[0,20)",0.0999097546368197,NA,NA,NA
"POP","EGOA","Yakutat_slope",2009,"[20,999)",13.4403504294143,NA,NA,NA
"POP","EGOA","Yakutat_slope",2011,"[0,20)",0.0531287428104051,1,0,NA
"POP","EGOA","Yakutat_slope",2011,"[20,999)",4.18234102493248,19,17,1
"POP","EGOA","Yakutat_slope",2013,"[0,20)",0.000488757929003016,NA,NA,NA
"POP","EGOA","Yakutat_slope",2013,"[20,999)",46.5456036441862,11,10,1
"POP","EGOA","Yakutat_slope",2015,"[0,20)",0.00945465398772843,NA,NA,NA
"POP","EGOA","Yakutat_slope",2015,"[20,999)",19.996487121545,6,5,1
"POP","EGOA","Yakutat_slope",2017,"[0,20)",0.0426223213692308,NA,NA,NA
"POP","EGOA","Yakutat_slope",2017,"[20,999)",19.6386519110008,21,18,1
"POP","EGOA","Yakutat_slope",2019,"[0,20)",0.0328606229876096,NA,NA,NA
"POP","EGOA","Yakutat_slope",2019,"[20,999)",19.2845784382236,30,17,1
"POP","EGOA","Yakutat_slope",2021,"[0,20)",0.0133820772353727,NA,NA,NA
"POP","EGOA","Yakutat_slope",2021,"[20,999)",9.92603365110136,42,21,1
"Thornyheads","EGOA","Southeastern_gully",1984,"[0,20)",0.0293056757654703,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1984,"[20,999)",0.524977800687093,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1987,"[0,20)",0.0541553487131539,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1987,"[20,999)",1.82968086026919,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1990,"[0,20)",0.0342272888488919,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1990,"[20,999)",1.80308702634381,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1993,"[0,20)",0.0634494375624505,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1993,"[20,999)",2.87737842633174,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1996,"[0,20)",0.0570137724551675,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1996,"[20,999)",2.34048541181717,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1999,"[0,20)",0.104983020414118,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",1999,"[20,999)",2.60621225238959,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2003,"[0,20)",0.0159172398457673,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2003,"[20,999)",1.34744743175129,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2005,"[0,20)",0.00727676642597177,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2005,"[20,999)",1.49386181192786,5,4,1
"Thornyheads","EGOA","Southeastern_gully",2007,"[0,20)",0.0345435532560744,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2007,"[20,999)",1.32420216997848,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2009,"[0,20)",0.075420930045479,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2009,"[20,999)",1.00795257496505,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2011,"[0,20)",0.0372508633451837,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2011,"[20,999)",1.66745483617997,2,0,NA
"Thornyheads","EGOA","Southeastern_gully",2013,"[0,20)",0.00360735476237414,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2013,"[20,999)",0.532188743267098,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2015,"[0,20)",0.00927781243743215,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2015,"[20,999)",0.704474248851969,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2017,"[0,20)",0.00477067229811138,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2017,"[20,999)",0.904904525107304,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2019,"[0,20)",0.00119511495117414,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2019,"[20,999)",0.450714637693025,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2021,"[0,20)",0.00678698624641955,NA,NA,NA
"Thornyheads","EGOA","Southeastern_gully",2021,"[20,999)",0.459650990466404,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1984,"[0,20)",0.00644207150957977,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1984,"[20,999)",0.129153448171106,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1987,"[0,20)",0,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1990,"[0,20)",0.0356161715839617,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1990,"[20,999)",0.194466761415454,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1993,"[0,20)",0,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1996,"[0,20)",0.0362726611124292,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1996,"[20,999)",0.257433152918051,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1999,"[0,20)",0.0486252771271954,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",1999,"[20,999)",0.304944179571505,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2003,"[0,20)",0.000369266972680395,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2003,"[20,999)",0.0206806652997689,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2005,"[0,20)",0.00302274062620046,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2005,"[20,999)",0.0982621459974132,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2007,"[0,20)",0.0012079726709684,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2007,"[20,999)",0.110937966957013,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2009,"[0,20)",0.0213538873188151,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2009,"[20,999)",0.152208771658369,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2011,"[0,20)",0.00689831926103671,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2011,"[20,999)",0.145359979996112,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2013,"[0,20)",0.0490260025490766,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2013,"[20,999)",0.220690357769997,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2015,"[0,20)",0.0213248275652335,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2015,"[20,999)",0.235116647183742,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2017,"[0,20)",0.0329800514361461,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2017,"[20,999)",0.705784772320772,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2019,"[0,20)",0.00439324165643471,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2019,"[20,999)",0.0875015330773392,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2021,"[0,20)",0.00476785033467308,NA,NA,NA
"Thornyheads","EGOA","Southeastern_shelf",2021,"[20,999)",0.0744476130848743,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1984,"[0,20)",0.101608759132664,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1984,"[20,999)",2.43588778179021,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1987,"[0,20)",0.192103582257213,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1987,"[20,999)",2.10699275812361,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1990,"[0,20)",0.628160661689144,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1990,"[20,999)",2.24254012325175,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1993,"[0,20)",0.318778771368279,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1993,"[20,999)",1.74462272380899,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1996,"[0,20)",0.750933461034197,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1996,"[20,999)",3.49704869451859,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1999,"[0,20)",0.568688985903016,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",1999,"[20,999)",4.26895485332636,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2003,"[0,20)",0.255986260145373,3,2,1
"Thornyheads","EGOA","Southeastern_slope",2003,"[20,999)",3.55187308779068,7,4,1
"Thornyheads","EGOA","Southeastern_slope",2005,"[0,20)",0.381769660336305,2,2,1
"Thornyheads","EGOA","Southeastern_slope",2005,"[20,999)",5.67632098706776,2,2,1
"Thornyheads","EGOA","Southeastern_slope",2007,"[0,20)",0.248401575555414,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2007,"[20,999)",4.61635433361856,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2009,"[0,20)",0.759325974048131,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2009,"[20,999)",8.148151239442,5,3,1
"Thornyheads","EGOA","Southeastern_slope",2011,"[0,20)",0.302289108597291,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2011,"[20,999)",3.21900345416197,8,3,1
"Thornyheads","EGOA","Southeastern_slope",2013,"[0,20)",0.707291382807535,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2013,"[20,999)",3.73731583250592,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2015,"[0,20)",0.497027772823326,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2015,"[20,999)",4.98007263116248,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2017,"[0,20)",0.218703744008228,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2017,"[20,999)",5.09949670036724,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2019,"[0,20)",0.191078294144479,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2019,"[20,999)",2.86782339714085,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2021,"[0,20)",0.406020064878533,NA,NA,NA
"Thornyheads","EGOA","Southeastern_slope",2021,"[20,999)",4.13337681636922,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1984,"[0,20)",0.0950820067647615,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1984,"[20,999)",0.772277250807727,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1987,"[0,20)",0.0176785564059941,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1987,"[20,999)",1.17295677411067,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1990,"[0,20)",0.164433687645806,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1990,"[20,999)",1.3540855118357,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1993,"[0,20)",0.429848839191556,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1993,"[20,999)",4.29128728661238,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1996,"[0,20)",0.162586157609683,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1996,"[20,999)",2.64733494071604,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1999,"[0,20)",0.158498859341635,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",1999,"[20,999)",2.46102628018032,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2003,"[0,20)",0.0815249073240246,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2003,"[20,999)",1.37145911268852,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2005,"[0,20)",0.0576513791918238,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2005,"[20,999)",1.87602259359858,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2007,"[0,20)",0.0607803158033907,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2007,"[20,999)",1.36548756319642,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2009,"[0,20)",0.0602094468186667,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2009,"[20,999)",1.37161176664623,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2011,"[0,20)",0.136504670331166,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2011,"[20,999)",1.87215415905006,5,5,1
"Thornyheads","EGOA","Yakutat_gully",2013,"[0,20)",0.120122003951312,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2013,"[20,999)",1.65773030967033,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2015,"[0,20)",0.048075942751441,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2015,"[20,999)",1.36664261009254,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2017,"[0,20)",0.0280090349272087,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2017,"[20,999)",1.11403595357721,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2019,"[0,20)",0.0612329005526361,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2019,"[20,999)",1.56616052440357,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2021,"[0,20)",0.122657423519439,NA,NA,NA
"Thornyheads","EGOA","Yakutat_gully",2021,"[20,999)",0.649682053773744,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1984,"[0,20)",0.00111419412945277,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1984,"[20,999)",0.0385448355248961,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1987,"[0,20)",0.000634244364797261,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1987,"[20,999)",0.0450094864830583,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1990,"[0,20)",0.00236902455132533,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1990,"[20,999)",0.206686950215156,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1993,"[0,20)",0.0159478555501564,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1993,"[20,999)",0.350030229724175,21,16,1
"Thornyheads","EGOA","Yakutat_shelf",1996,"[0,20)",0.0463029104072614,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1996,"[20,999)",1.21510693923915,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1999,"[0,20)",0.0956496626626386,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",1999,"[20,999)",0.852134931336938,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2003,"[0,20)",0.0267774201269226,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2003,"[20,999)",0.385024582890702,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2005,"[0,20)",0.0179343725984324,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2005,"[20,999)",0.295477099484423,9,6,1
"Thornyheads","EGOA","Yakutat_shelf",2007,"[0,20)",0.033844844959285,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2007,"[20,999)",0.512487022030902,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2009,"[0,20)",0.0535215485720795,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2009,"[20,999)",0.335871268709678,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2011,"[0,20)",0.0639245914201859,8,7,1
"Thornyheads","EGOA","Yakutat_shelf",2011,"[20,999)",0.20435819798289,13,11,1
"Thornyheads","EGOA","Yakutat_shelf",2013,"[0,20)",0.0299037096722066,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2013,"[20,999)",0.354135968379277,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2015,"[0,20)",0.0337675693564548,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2015,"[20,999)",0.47968793413951,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2017,"[0,20)",0.00639157097240084,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2017,"[20,999)",0.587764062626976,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2019,"[0,20)",0.0703328642187807,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2019,"[20,999)",0.611609093293263,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2021,"[0,20)",0.0632165676576823,NA,NA,NA
"Thornyheads","EGOA","Yakutat_shelf",2021,"[20,999)",0.36129185193122,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1984,"[0,20)",0.131193822778382,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1984,"[20,999)",1.93939374219355,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1987,"[0,20)",0.287977458692737,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1987,"[20,999)",2.99829425625806,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1990,"[0,20)",0.364272144873983,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1990,"[20,999)",0.994354067399984,10,7,1
"Thornyheads","EGOA","Yakutat_slope",1993,"[0,20)",0.187726093544339,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1993,"[20,999)",0.969894537849925,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1996,"[0,20)",0.5844285169561,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1996,"[20,999)",2.39351599048914,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1999,"[0,20)",0.393788509900279,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",1999,"[20,999)",3.94781812467452,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",2003,"[0,20)",0.421662152341751,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",2003,"[20,999)",3.94613641363831,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",2005,"[0,20)",0.529349573834198,NA,NA,NA
"Thornyheads","EGOA","Yakutat_slope",2005,"[20,999)",5.95944263242905,9,5,1
